num_correlativo,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve
3162,3162,2,6,0,4,8,19,1903,99,2,1,32,5,1,9,5,3,99,99,1
3163,3163,2,6,0,4,8,19,1903,99,2,1,39,6,1,9,5,4,99,37,1
3164,3164,2,6,0,4,8,5,504,99,2,1,22,3,1,9,3,3,4,44,1
3165,3165,2,6,0,4,8,5,504,99,2,1,58,10,1,9,14,5,1,2,1
3166,3166,2,6,9,2,8,5,501,99,2,1,31,5,1,9,1,4,5,32,1
3167,3167,2,6,9,2,8,5,501,99,2,1,24,3,1,9,3,9,5,44,1
3168,3168,2,6,20,4,8,11,1106,99,2,1,30,5,1,2,4,9,99,99,3
3169,3169,2,6,17,3,8,9,920,99,2,1,53,9,1,1,1,9,3,8,2
3170,3170,2,6,2,1,8,12,1201,99,1,1,21,3,1,1,2,9,11,44,2
3171,3171,2,6,13,3,8,16,1602,99,2,1,60,11,1,1,3,9,99,99,4
3172,3172,2,6,2,1,8,17,1701,99,1,1,42,7,1,1,1,5,5,1,1
3173,3173,2,6,2,1,8,17,1701,99,1,2,22,3,1,1,4,9,1,99,1
3174,3174,3,7,8,2,8,1,101,18,1,1,22,3,1,9,1,9,2,34,2
3175,3175,3,7,1,1,8,1,101,7,1,1,45,8,1,2,1,3,4,44,1
3176,3176,3,7,1,1,8,1,101,7,1,1,31,5,1,9,2,4,6,30,1
3177,3177,3,7,22,4,8,1,101,7,1,1,28,4,1,9,2,2,4,23,1
3178,3178,3,7,22,4,8,1,101,7,1,1,19,2,1,9,4,5,5,42,1
3179,3179,3,7,1,1,8,5,511,99,2,1,65,11,1,9,3,5,99,32,1
3180,3180,3,7,1,1,8,5,511,99,2,1,20,3,1,9,4,4,1,24,1
3181,3181,3,7,2,1,8,10,1020,99,2,1,32,5,1,2,3,9,9,44,1
3182,3182,3,7,2,1,8,10,1020,99,2,1,999,12,1,9,3,9,5,44,1
3183,3183,3,7,0,4,8,12,1213,99,2,1,33,5,1,9,3,2,1,44,2
3184,3184,3,7,1,1,8,12,1219,99,2,1,22,3,1,9,1,9,99,44,1
3185,3185,3,7,1,1,8,12,1219,99,2,1,33,5,1,9,4,5,5,21,1
3186,3186,3,7,18,4,8,13,1301,99,2,1,30,5,1,9,1,4,2,32,1
3187,3187,3,7,18,4,8,13,1301,99,2,1,34,5,1,9,14,9,3,99,1
3188,3188,3,7,21,4,8,13,1301,99,2,1,19,2,1,2,3,9,9,44,2
3189,3189,3,7,3,1,8,13,1301,7,1,1,999,12,1,9,4,9,3,21,2
3190,3190,3,7,0,4,8,16,1609,99,2,1,30,5,1,2,5,2,2,19,1
3191,3191,3,7,0,4,8,16,1609,99,2,1,37,6,1,1,2,9,2,30,1
3192,3192,3,7,22,4,8,18,1805,99,2,1,27,4,1,1,6,3,99,15,1
3193,3193,3,7,22,4,8,18,1805,99,2,1,17,2,2,1,3,4,2,44,1
3194,3194,3,7,0,4,8,18,1801,99,2,1,37,6,1,2,6,4,1,15,3
3195,3195,3,7,22,4,8,18,1801,99,2,1,56,10,1,9,3,9,9,44,1
3196,3196,3,7,22,4,8,18,1801,99,2,2,57,10,1,9,2,9,4,37,1
3197,3197,3,7,21,4,8,18,1801,99,2,1,999,12,1,9,9,9,4,33,1
3198,3198,3,7,21,4,8,18,1801,99,2,1,22,3,1,9,3,9,3,99,1
3199,3199,3,7,3,1,8,17,1701,99,2,1,24,3,1,2,4,5,5,2,1
3200,3200,3,7,3,1,8,17,1701,99,2,1,17,2,2,2,4,5,5,2,1
3201,3201,3,7,16,3,8,17,1701,99,2,1,25,4,1,9,4,5,3,42,1
3202,3202,3,7,16,3,8,17,1701,99,2,9,999,12,9,9,3,4,1,34,1
3203,3203,4,1,22,4,8,1,101,1,1,1,33,5,1,9,12,9,99,99,1
3204,3204,4,1,22,4,8,1,101,1,1,1,22,3,1,9,1,9,2,34,1
3205,3205,4,1,11,2,8,1,115,3,1,1,34,5,1,9,4,5,5,99,3
3206,3206,4,1,7,2,8,5,511,99,2,1,24,3,1,9,3,9,5,44,1
3207,3207,4,1,7,2,8,5,511,99,2,1,47,8,1,9,6,9,2,15,1
3208,3208,4,1,23,4,8,5,501,99,2,1,64,11,1,9,1,4,5,44,1
3209,3209,4,1,23,4,8,5,501,99,2,1,37,6,1,2,4,9,1,42,1
3210,3210,4,1,19,4,8,17,1701,99,2,1,50,9,1,9,1,4,4,32,4
3211,3211,4,1,20,4,8,14,1401,99,2,1,25,4,1,1,4,9,9,21,4
3212,3212,5,2,13,3,8,1,101,13,1,9,999,12,9,9,99,9,99,99,1
3213,3213,5,2,13,3,8,1,101,13,1,1,23,3,1,9,4,9,99,99,1
3214,3214,5,2,16,3,8,1,101,12,1,1,20,3,1,1,4,5,5,61,1
3215,3215,5,2,16,3,8,1,101,12,1,1,20,3,1,1,4,5,1,2,1
3216,3216,5,2,16,3,8,1,101,7,1,9,999,12,1,9,12,9,99,99,1
3217,3217,5,2,16,3,8,1,101,7,1,1,27,4,1,9,4,9,99,99,1
3218,3218,5,2,23,4,8,1,108,2,1,1,43,7,1,1,2,5,4,44,1
3219,3219,5,2,23,4,8,1,108,2,1,2,52,9,1,1,1,5,7,32,1
3220,3220,5,2,23,4,8,1,108,2,1,1,33,5,1,1,1,5,2,20,1
3221,3221,5,2,22,4,8,5,501,99,2,1,52,9,1,9,3,9,2,99,1
