num_correlativo,num_corre,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_víc,edad_víc,g_edad,mayor_menor,fall_les,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,edad_quinquenales
1284,7861,1444,5,2,13,3,8,6,601,99,1,1,13,1,2,2,1,9999,99,99,5,3
1285,7933,1516,6,3,11,2,8,13,1301,4,1,1,12,1,2,2,5,9999,2,99,5,3
1286,8112,1695,6,6,14,3,9,10,1013,99,2,2,13,1,2,2,9,9999,1,44,5,3
1287,8211,1794,16,2,12,3,9,13,1303,99,2,1,12,1,2,2,1,9999,99,99,5,3
1288,8221,1804,17,3,13,3,9,4,407,99,2,1,11,1,2,2,2,2004,5,99,5,3
1289,8222,1805,18,4,13,3,9,22,2205,99,2,1,14,1,2,1,99,9999,99,99,5,3
1290,8254,1837,25,4,11,2,9,20,2001,99,1,1,11,1,2,2,99,9999,99,99,5,3
1291,8287,1870,29,1,13,3,9,4,401,4,1,1,10,1,2,2,1,9999,99,99,5,3
1292,8291,1874,30,2,12,3,9,13,1301,99,1,2,12,1,2,2,99,9999,99,99,5,3
1293,8353,1936,8,3,14,3,10,16,1601,4,1,2,13,1,2,2,1,2008,2,44,5,3
1294,8360,1943,9,4,14,3,10,9,901,1,1,2,14,1,2,2,4,9999,3,99,5,3
1295,8375,1958,11,6,12,3,10,1,115,1,1,2,14,1,2,2,99,9999,99,99,5,3
1296,8512,2095,31,5,14,3,10,10,1009,99,2,2,14,1,2,2,4,9999,99,2,5,3
1297,8530,2113,1,6,12,3,11,1,101,18,1,2,12,1,2,2,99,9999,99,99,5,3
1298,8668,2252,19,3,10,2,11,1,103,99,1,2,14,1,2,2,4,9999,99,42,5,3
1299,8693,2277,22,6,11,2,11,7,710,99,2,2,14,1,2,2,3,9999,99,37,5,3
1300,8815,2399,10,3,11,2,12,16,1603,99,2,2,10,1,2,2,3,9999,99,44,5,3
1301,8819,2403,10,3,12,3,12,9,901,99,2,2,14,1,2,2,1,9999,99,99,5,3
1302,8886,2470,19,5,13,3,12,5,501,99,2,1,12,1,2,1,1,9999,99,99,5,3
1303, ,2523,25,4,13,3,12,22,2201,99,2,1,12,1,2,1,1,9999,99,99,5,3
1304,29,29,2,4,15,3,1,1,102,99,2,2,13,1,2,2,7,9999,99,99,2,3
1305,52,52,3,5,15,3,1,12,1208,99,1,1,11,1,2,2,3,9999,1,99,2,3
1306,59,59,3,5,15,3,1,12,1208,99,1,2,13,1,2,2,3,9999,1,99,2,3
1307,70,70,4,6,17,3,1,1,101,3,1,1,14,1,2,2,1,9999,4,30,1,3
1308,71,71,4,6,17,3,1,1,101,3,1,1,12,1,2,2,1,9999,4,30,1,3
1309,223,223,12,7,15,3,1,14,1401,99,2,2,12,1,2,2,9,9999,8,44,4,3
1310,314,314,19,7,19,4,1,22,2214,99,2,1,14,1,2,2,1,1995,6,44,1,3
1311,395,395,26,7,15,3,1,1,114,99,2,2,10,1,2,2,3,9999,99,99,2,3
1312,420,420,26,7,19,4,1,6,605,99,2,2,12,1,2,2,3,1993,5,44,2,3
1313,421,421,26,7,19,4,1,6,605,99,2,2,12,1,2,2,3,1993,5,44,2,3
1314,632,632,13,4,19,4,2,1,101,6,1,1,12,1,2,2,1,9999,2,34,1,3
1315,653,653,14,5,17,3,2,9,919,6,1,1,11,1,2,2,4,9999,5,21,1,3
1316,837,837,23,7,19,4,2,5,501,99,2,2,11,1,2,2,3,9999,2,44,3,3
1317,912,912,1,6,19,4,3,22,2205,99,2,1,11,1,2,1,2,9999,9,44,3,3
1318,914,914,1,6,19,4,3,22,2205,99,2,1,14,1,2,2,2,9999,9,44,3,3
1319,1047,1047,8,6,19,4,3,6,609,99,2,1,13,1,2,2,4,9999,1,2,1,3
1320,1335,1335,28,5,17,3,3,16,1611,99,1,1,11,1,2,2,5,1995,2,33,1,3
1321,1347,1347,29,6,17,3,3,21,2106,99,1,1,14,1,2,2,5,9999,1,13,3,3
1322,1350,1350,29,6,17,3,3,21,2106,99,1,2,13,1,2,2,5,9999,1,13,3,3
1323,1357,1357,29,6,15,3,3,6,608,99,1,1,10,1,2,2,3,9999,3,44,3,3
1324,1360,1360,29,6,15,3,3,6,608,99,1,1,11,1,2,2,3,9999,3,44,3,3
1325,1382,1382,31,1,17,3,3,1,101,5,1,1,11,1,2,2,1,9999,5,4,1,3
1326,1592,1592,13,7,18,4,4,14,1420,99,1,2,10,1,2,2,4,9999,3,42,1,3
1327,1678,1678,16,3,18,4,4,6,605,99,2,1,11,1,2,2,3,1995,3,99,3,3
1328,1805,1805,19,6,16,3,4,9,919,99,1,2,12,1,2,2,3,9999,3,44,2,3
1329,1810,1810,19,6,16,3,4,9,919,99,1,2,12,1,2,2,3,9999,3,44,2,3
1330,1811,1811,19,6,16,3,4,9,919,99,1,2,10,1,2,2,3,9999,3,44,2,3
1331,1950,1950,23,3,19,4,4,22,2212,99,2,1,10,1,2,2,99,9999,6,13,1,3
1332,1955,1955,23,3,19,4,4,22,2212,99,2,1,14,1,2,2,99,9999,6,13,1,3
1333,2087,2087,29,2,17,3,4,12,1201,99,2,1,14,1,2,2,3,9999,4,44,3,3
1334,2196,2196,3,6,19,4,5,15,1504,99,2,1,12,1,2,2,4,9999,99,99,3,3
1335,2295,2295,9,5,16,3,5,13,1328,99,2,2,10,1,2,2,3,9999,5,99,1,3
1336,2297,2297,9,5,16,3,5,13,1328,99,2,1,12,1,2,2,3,9999,5,99,1,3
1337,2309,2309,9,5,16,3,5,4,406,99,2,2,11,1,2,2,2,1982,6,13,3,3
1338,2486,2486,18,7,19,4,5,2,201,99,2,2,13,1,2,2,3,9999,11,23,1,3
1339,2487,2487,18,7,19,4,5,2,201,99,2,2,12,1,2,2,3,9999,11,23,1,3
1340,2488,2488,18,7,19,4,5,2,201,99,2,1,12,1,2,2,3,9999,11,23,1,3
1341,2490,2490,18,7,19,4,5,2,201,99,2,1,10,1,2,2,3,9999,11,23,1,3
1342,2491,2491,18,7,19,4,5,2,201,99,2,1,14,1,2,2,3,9999,11,23,1,3
1343,2501,2501,19,1,17,3,5,8,802,1,1,1,14,1,2,2,3,1998,2,37,4,3
1344,2784,2784,8,7,19,4,6,18,1801,99,2,1,14,1,2,2,3,2000,11,37,1,3
1345,2785,2785,8,7,19,4,6,18,1801,99,2,2,12,1,2,2,3,2000,11,37,1,3
1346,3034,3034,21,6,15,3,6,5,501,99,2,2,14,1,2,2,1,9999,9,5,1,3
1347,3035,3035,21,6,15,3,6,5,501,99,2,1,14,1,2,2,1,9999,9,5,1,3
1348,3065,3065,22,7,18,4,6,2,201,99,2,2,11,1,2,2,4,9999,99,99,2,3
1349,3070,3070,22,7,17,3,6,7,701,99,2,1,10,1,2,2,1,9999,6,44,1,3
1350,3105,3105,25,3,16,3,6,16,1617,99,2,1,12,1,2,2,3,9999,99,44,3,3
1351,3490,3490,17,4,16,3,7,16,1601,2,1,2,10,1,2,2,4,2012,99,24,1,3
1352,3574,3574,21,1,15,3,7,16,1601,99,2,2,14,1,2,2,3,1987,1,44,3,3
1353,3948,3948,18,1,17,3,8,1,101,7,1,2,14,1,2,2,14,9999,1,99,1,3
1354,3949,3949,18,1,17,3,8,1,101,7,1,2,14,1,2,2,14,9999,1,99,1,3
1355,4255,4255,7,7,16,3,9,3,307,99,2,1,12,1,2,2,3,9999,2,44,1,3
1356,4355,4355,14,7,18,4,9,7,701,99,1,1,13,1,2,2,12,9999,99,99,2,3
1357,4356,4356,14,7,18,4,9,7,701,99,1,1,14,1,2,2,12,9999,99,99,2,3
1358,4368,4368,14,7,18,4,9,7,701,99,1,1,12,1,2,2,12,9999,99,99,2,3
1359,4374,4374,14,7,18,4,9,7,701,99,1,1,14,1,2,2,12,9999,99,99,2,3
1360,4377,4377,14,7,19,4,9,13,1302,99,2,1,12,1,2,1,3,9999,5,44,1,3
1361,4378,4378,14,7,19,4,9,13,1302,99,2,1,14,1,2,1,3,9999,5,44,1,3
1362,4382,4382,14,7,19,4,9,13,1302,99,2,1,14,1,2,1,3,9999,5,44,1,3
1363,4383,4383,14,7,19,4,9,13,1302,99,2,1,10,1,2,1,3,9999,5,44,1,3
1364,4385,4385,14,7,19,4,9,13,1302,99,2,1,13,1,2,1,3,9999,5,44,1,3
1365,4386,4386,14,7,19,4,9,13,1302,99,2,1,12,1,2,1,3,9999,5,44,1,3
1366,4387,4387,14,7,19,4,9,13,1302,99,2,1,12,1,2,1,3,9999,5,44,1,3
1367,4431,4431,19,5,15,3,9,20,2008,99,2,2,13,1,2,2,4,9999,99,42,1,3
1368,4582,4582,28,7,19,4,9,6,601,99,2,2,11,1,2,2,14,2010,1,2,1,3
1369,4605,4605,30,2,18,4,9,15,1507,99,2,1,10,1,2,2,4,9999,99,99,1,3
1370,4614,4614,1,3,17,3,10,6,601,99,1,1,13,1,2,1,5,9999,99,19,2,3
1371,4619,4619,1,3,16,3,10,2,207,99,1,1,13,1,2,2,5,1975,6,33,2,3
1372,4802,4802,11,6,18,4,10,13,1304,99,1,1,13,1,2,2,4,2013,1,99,1,3
1373,4810,4810,12,7,18,4,10,10,1010,99,1,1,12,1,2,2,3,1989,9,44,1,3
1374,4811,4811,12,7,18,4,10,10,1010,99,1,1,13,1,2,2,3,1989,9,44,1,3
1375,4814,4814,12,7,18,4,10,10,1010,99,1,1,10,1,2,2,3,1989,9,44,1,3
1376,4822,4822,12,7,18,4,10,16,1501,99,1,2,12,1,2,2,4,9999,1,42,1,3
1377,4824,4824,12,7,17,3,10,14,1401,99,1,2,13,1,2,2,4,2012,1,2,3,3
1378,4825,4825,12,7,17,3,10,14,1401,99,1,1,11,1,2,2,4,2012,1,2,3,3
1379,5025,5025,23,4,17,3,10,17,1701,99,2,1,11,1,2,2,3,9999,2,44,3,3
1380,5040,5040,25,6,19,4,10,5,507,99,2,1,12,1,2,1,4,9999,1,42,1,3
1381,5044,5044,25,6,19,4,10,5,507,99,2,2,14,1,2,2,4,9999,5,36,1,3
1382,5065,5065,25,6,19,4,10,5,507,99,2,1,12,1,2,2,4,9999,1,42,1,3
1383,5105,5105,30,4,15,3,10,18,1801,8,2,1,11,1,2,2,99,9999,2,44,1,3
1384,5187,5187,3,1,19,4,11,18,1801,99,2,2,13,1,2,2,2,9999,5,37,1,3
1385,5331,5331,9,7,19,4,11,12,1210,99,2,1,14,1,2,2,4,9999,99,99,4,3
1386,5355,5355,10,1,16,3,11,14,1712,99,2,1,10,1,2,2,5,9999,2,19,3,3
1387,5495,5495,18,2,16,3,11,19,1904,99,2,1,13,1,2,2,4,9999,99,99,1,3
1388,5561,5561,21,5,16,3,11,10,1001,99,2,1,12,1,2,2,12,9999,7,99,1,3
1389,5562,5562,21,5,16,3,11,10,1001,99,2,1,10,1,2,2,12,9999,7,99,1,3
1390,5697,5697,29,6,18,4,11,9,901,99,2,2,11,1,2,2,9,9999,2,44,1,3
1391,5703,5703,29,6,17,3,11,15,1501,99,2,2,12,1,2,2,3,9999,9,44,3,3
1392,5874,5874,7,7,18,4,12,1,110,99,2,2,13,1,2,2,4,9999,1,42,1,3
1393,5917,5917,9,2,16,3,12,20,2001,99,2,1,12,1,2,2,4,9999,3,44,3,3
1394,5990,5990,14,7,17,3,12,20,2001,99,2,1,12,1,2,2,4,1991,9,44,1,3
1395,6147,6147,22,1,16,3,12,20,2005,99,2,2,11,1,2,2,3,9999,6,99,4,3
1396,6148,6148,22,1,16,3,12,20,2005,99,2,1,14,1,2,2,3,9999,6,99,4,3
1397,6157,6157,22,1,18,4,12,12,1221,99,2,2,12,1,2,2,3,2003,3,99,3,3
1398,6174,6174,22,1,18,4,12,17,1703,99,2,2,11,1,2,2,99,9999,99,99,2,3
1399,6403,6403,30,2,15,3,12,14,1401,99,2,1,14,1,1,2,3,9999,2,44,3,3
1400,6405,6405,30,2,15,3,12,14,1401,99,2,1,10,1,2,2,3,9999,2,44,3,3
1401,6459,42,7,2,17,3,1,1,116,99,2,2,10,1,2,2,4,2009,1,24,5,3
1402,6485,68,10,5,17,3,1,4,406,99,2,1,14,1,2,2,5,9999,99,13,5,3
1403,6509,92,16,4,16,3,1,12,1219,99,2,1,12,1,2,2,9,2004,99,99,5,3
1404,6602,185,28,2,15,3,1,4,401,3,1,1,14,1,2,2,12,9999,7,22,5,3
1405,6687,270,14,5,15,3,2,8,801,99,2,1,11,1,2,2,3,1985,1,44,5,3
1406,6716,299,16,7,19,4,2,17,1701,99,2,2,12,1,2,2,3,9999,99,99,5,3
1407,6725,308,18,2,15,3,2,1,101,18,1,2,11,1,2,2,1,9999,99,32,5,3
1408,6841,424,5,3,16,3,3,14,1416,99,2,2,10,1,2,2,3,9999,1,44,5,3
1409,6891,474,14,5,16,3,3,1,108,11,1,1,10,1,2,2,1,9999,3,13,5,3
1410,6930,513,21,5,17,3,3,5,502,99,2,1,13,1,2,2,12,9999,3,99,5,3
1411,6978,561,26,3,15,3,3,2,203,99,2,2,10,1,2,2,9,2010,3,44,5,3
1412,6990,573,30,7,15,3,3,19,1907,99,1,1,12,1,2,2,99,9999,99,99,5,3
1413,6995,578,30,7,19,4,3,3,301,99,1,1,11,1,2,2,99,9999,99,99,5,3
1414,7002,585,1,2,15,3,4,19,1904,99,1,1,10,1,2,2,99,9999,99,99,5,3
1415,7100,683,16,3,15,3,4,1,113,99,2,1,12,1,2,2,1,9999,99,44,5,3
1416,7107,690,17,4,18,4,4,21,2101,99,2,1,12,1,2,2,4,9999,99,2,5,3
1417,7118,701,18,5,15,3,4,5,509,99,1,2,10,1,2,2,4,9999,99,99,5,3
1418,7159,742,22,2,18,4,4,14,1401,99,1,1,10,1,2,2,99,9999,3,99,5,3
1419,7174,757,25,5,18,4,4,1,105,99,2,2,11,1,2,2,4,9999,99,99,5,3
1420,7237,820,3,6,18,4,5,9,921,99,2,1,11,1,2,1,4,9999,99,24,5,3
1421,7239,822,3,6,17,3,5,7,701,99,2,1,14,1,2,2,3,1995,4,44,5,3
1422,7273,856,9,5,19,4,5,5,501,99,2,2,12,1,2,2,4,2014,5,99,5,3
1423,7283,866,10,6,16,3,5,17,1709,99,2,2,12,1,2,2,3,2000,4,32,5,3
1424,7312,895,12,1,19,4,5,4,401,99,2,1,14,1,2,2,99,9999,99,99,5,3
1425,7412,995,28,3,18,4,5,18,1801,99,2,1,10,1,2,2,2,9999,99,42,5,3
1426,7590,1173,26,4,15,3,6,1,101,1,1,1,12,1,2,2,1,9999,99,99,5,3
1427,7736,1319,17,4,16,3,7,16,1617,99,2,1,13,1,2,2,5,9999,99,15,5,3
1428,7740,1323,18,5,18,4,7,1,115,99,2,1,11,1,2,2,1,9999,99,44,5,3
1429,7741,1324,18,5,18,4,7,1,115,99,2,1,11,1,2,2,1,9999,99,44,5,3
1430,7755,1338,20,7,18,4,7,15,1501,99,2,1,12,1,2,2,99,9999,99,99,5,3
1431,7809,1392,26,6,19,4,7,10,1020,2,1,1,12,1,2,2,4,9999,99,42,5,3
1432,7843,1426,31,4,18,4,7,1,101,12,1,1,10,1,2,2,3,9999,99,23,5,3
1433,7856,1439,4,1,19,4,8,6,601,99,2,1,10,1,2,2,4,2006,1,21,5,3
1434,7974,1557,12,2,17,3,8,6,601,99,2,1,12,1,2,2,3,9999,2,99,5,3
1435,8057,1640,29,5,16,3,8,6,601,99,2,2,12,1,2,2,4,9999,99,99,5,3
1436,8127,1710,7,7,18,4,9,3,308,99,2,1,12,1,2,2,3,9999,5,44,5,3
1437,8128,1711,7,7,18,4,9,3,308,99,2,1,12,1,2,2,3,9999,5,44,5,3
1438,8134,1717,8,1,17,3,9,1,101,18,1,1,14,1,2,2,2,9999,5,30,5,3
1439,8218,1801,17,3,15,3,9,9,901,1,1,2,10,1,2,2,3,9999,5,44,5,3
1440,8245,1828,22,1,15,3,9,5,510,99,2,1,11,1,2,2,4,9999,2,99,5,3
1441,8280,1863,29,1,16,3,9,1,110,99,2,1,13,1,2,2,4,9999,5,2,5,3
1442,8282,1865,29,1,18,4,9,2,203,99,2,2,11,1,2,2,7,9999,99,99,5,3
1443,8301,1884,2,4,18,4,10,12,1204,1,1,2,10,1,2,2,1,9999,1,99,5,3
1444,8302,1885,2,4,18,4,10,12,1204,1,1,2,10,1,2,2,1,9999,1,99,5,3
1445,8352,1935,8,3,19,4,10,8,804,99,2,1,14,1,2,2,4,9999,1,24,5,3
1446,8527,2110,1,6,19,4,11,9,923,99,1,1,14,1,2,2,4,9999,99,21,5,3
1447,8663,2247,18,2,15,3,11,12,1223,99,2,1,13,1,2,1,99,9999,99,99,5,3
1448,8672,2256,19,3,17,3,11,1,101,6,1,1,10,1,2,2,99,9999,99,99,5,3
1449,8705,2289,23,7,17,3,11,8,801,99,1,1,13,1,2,2,99,9999,99,99,5,3
1450,8706,2290,23,7,17,3,11,7,701,99,2,1,13,1,2,2,99,9999,99,99,5,3
1451,8762,2346,1,1,16,3,12,19,1905,99,2,1,12,1,2,2,3,9999,99,99,5,3
1452,238,238,12,7,23,4,1,1,101,1,1,1,11,1,2,2,1,2000,6,5,1,3
1453,497,497,2,7,21,4,2,17,1708,99,2,1,14,1,2,2,3,1989,5,44,1,3
1454,499,499,2,7,21,4,2,17,1708,99,2,1,14,1,2,2,3,1989,5,44,1,3
1455,1052,1052,9,7,21,4,3,1,101,6,2,1,13,1,2,2,1,1987,3,32,1,3
1456,1195,1195,16,7,20,4,3,18,1805,99,2,1,14,1,2,2,4,9999,1,99,3,3
1457,1214,1214,18,2,23,4,3,19,1909,99,2,2,12,1,2,2,3,9999,3,44,3,3
1458,1220,1220,18,2,23,4,3,19,1909,99,2,2,13,1,2,2,3,9999,3,44,3,3
1459,1246,1246,21,5,23,4,3,5,511,99,2,2,10,1,2,2,5,9999,2,34,1,3
1460,1312,1312,27,4,22,4,3,15,1501,99,2,2,11,1,2,2,5,9999,99,15,3,3
1461,1671,1671,16,3,20,4,4,1,101,5,2,2,13,1,2,2,3,9999,99,99,1,3
1462,1872,1872,20,7,20,4,4,4,401,99,2,2,14,1,2,2,9,9999,99,99,4,3
1463,2151,2151,2,5,20,4,5,5,511,99,2,1,14,1,2,2,4,2009,1,2,1,3
1464,2568,2568,24,6,22,4,5,1,101,13,1,2,14,1,2,2,1,9999,6,44,1,3
1465,2899,2899,15,7,20,4,6,22,2212,99,2,1,11,1,2,2,2,2003,6,13,1,3
1466,3199,3199,1,2,23,4,7,4,401,99,2,1,11,1,2,2,1,1993,3,21,2,3
1467,3238,3238,2,3,21,4,7,9,901,99,2,1,13,1,2,2,9,9999,3,44,2,3
1468,3268,3268,4,5,20,4,7,20,2008,99,2,2,10,1,2,2,1,1998,99,44,1,3
1469,3563,3563,21,1,20,4,7,5,501,1,1,1,14,1,2,2,4,9999,1,99,2,3
1470,3916,3916,17,7,22,4,8,21,2101,99,2,1,12,1,2,2,2,9999,9,5,1,3
1471,4020,4020,23,6,23,4,8,1,103,99,2,2,10,1,2,2,2,9999,4,34,1,3
1472,4238,4238,6,6,21,4,9,19,1906,99,2,2,11,1,2,2,9,9999,6,44,1,3
1473,4239,4239,6,6,21,4,9,19,1906,99,2,2,13,1,2,2,9,9999,6,44,1,3
1474,4469,4469,21,7,20,4,9,1,116,99,2,2,14,1,2,2,1,1993,3,20,1,3
1475,4479,4479,21,7,20,4,9,3,308,99,2,1,12,1,2,2,99,9999,99,99,3,3
1476,4533,4533,25,4,22,4,9,5,502,99,2,2,13,1,2,1,4,9999,7,37,1,3
1477,4796,4796,11,6,23,4,10,12,1219,99,2,2,14,1,2,2,3,9999,99,44,3,3
1478,4797,4797,11,6,23,4,10,12,1219,99,2,1,13,1,2,2,3,9999,99,44,3,3
1479,4798,4798,11,6,23,4,10,12,1219,99,2,2,12,1,2,2,3,9999,99,44,3,3
1480,4800,4800,11,6,23,4,10,12,1219,99,2,1,12,1,2,2,3,9999,99,44,3,3
1481,5161,5161,2,7,22,4,11,22,2209,99,2,2,14,1,2,2,3,9999,1,44,2,3
1482,5381,5381,11,2,20,4,11,16,1617,99,1,1,10,1,2,2,3,9999,99,99,1,3
1483,5382,5382,11,2,20,4,11,16,1617,99,1,1,10,1,2,2,3,9999,99,99,1,3
1484,5622,5622,23,7,20,4,11,9,912,99,2,2,14,1,2,2,2,9999,3,44,1,3
1485,5833,5833,5,5,23,4,12,9,901,99,2,1,14,1,2,2,4,9999,3,44,1,3
1486,5907,5907,9,2,20,4,12,1,101,13,1,1,13,1,2,2,4,9999,1,22,3,3
1487,5994,5994,14,7,20,4,12,20,2001,99,2,1,12,1,2,2,4,9999,1,24,1,3
1488,6089,6089,19,5,23,4,12,1,101,3,1,2,14,1,2,2,1,9999,2,20,1,3
1489,6090,6090,19,5,23,4,12,1,101,3,1,2,10,1,2,2,1,9999,2,20,1,3
1490,6274,6274,25,4,20,4,12,5,501,99,2,1,13,1,2,2,3,9999,4,34,1,3
1491,6300,6300,25,4,23,4,12,14,1406,99,2,1,12,1,2,2,2,9999,4,44,1,3
1492,6311,6311,25,4,20,4,12,14,1404,99,2,1,14,1,2,2,3,1986,3,44,1,3
1493,6312,6312,25,4,20,4,12,14,1404,99,2,1,12,1,2,2,3,1986,3,44,1,3
1494,6313,6313,25,4,20,4,12,14,1404,99,2,1,12,1,2,2,3,1986,3,44,1,3
1495,6330,6330,26,5,20,4,12,16,1617,99,2,1,13,1,2,2,4,9999,4,24,1,3
1496,6398,6398,30,2,23,4,12,5,501,99,2,2,12,1,1,2,3,1983,11,44,3,3
1497,6541,124,19,7,20,4,1,17,1705,99,2,2,14,1,2,2,1,9999,99,99,5,3
1498,6658,241,7,5,22,4,2,1,101,18,1,1,12,1,2,1,6,9999,99,13,5,3
1499,6668,251,9,7,22,4,2,1,101,21,1,2,12,1,2,2,1,1988,5,37,5,3
1500,6736,319,20,4,20,4,2,1,108,7,1,1,10,1,2,2,1,2004,99,44,5,3
1501,6938,521,22,6,21,4,3,5,502,99,1,1,13,1,2,2,12,1986,3,18,5,3
1502,6959,542,24,1,21,4,3,1,101,6,1,1,13,1,2,2,14,2004,2,20,5,3
1503,7037,620,7,1,22,4,4,1,101,5,1,2,14,1,2,2,1,2007,2,5,5,3
1504,7040,623,7,1,22,4,4,1,101,5,1,1,14,1,2,2,1,2007,2,5,5,3
1505,7124,707,18,5,23,4,4,4,401,1,1,1,11,1,2,2,4,9999,99,2,5,3
1506,7128,711,18,5,23,4,4,4,401,1,1,2,14,1,2,2,4,9999,99,2,5,3
1507,7234,817,3,6,22,4,5,6,601,99,2,1,14,1,2,2,3,9999,6,37,5,3
1508,7279,862,10,6,22,4,5,5,502,99,2,1,13,1,2,1,3,9999,99,99,5,3
1509,7297,880,11,7,22,4,5,11,1107,99,2,2,13,1,2,2,4,2007,5,20,5,3
1510,7529,1112,17,2,21,4,6,1,108,6,1,1,12,1,2,2,12,9999,99,99,5,3
1511,7721,1304,15,2,21,4,7,12,1202,99,2,1,10,1,2,1,99,9999,99,99,5,3
1512,7884,1467,17,7,22,4,8,12,1201,99,2,2,14,1,2,2,3,9999,2,99,5,3
1513,7887,1470,18,1,20,4,8,16,1601,99,2,1,14,1,2,2,3,9999,99,99,5,3
1514,8101,1684,5,5,23,4,9,2,208,99,2,2,13,1,2,2,1,9999,99,46,5,3
1515,8217,1800,17,3,20,4,9,21,2105,99,2,2,11,1,2,2,3,1981,1,44,5,3
1516,8388,1971,13,1,20,4,10,2,207,99,2,1,13,1,2,2,1,9999,99,99,5,3
1517,8398,1981,15,3,21,4,10,1,101,1,1,1,11,1,2,2,99,2007,99,99,5,3
1518,8813,2397,10,3,20,4,12,22,2201,99,2,1,13,1,2,2,2,9999,99,99,5,3
1519, ,2511,24,3,21,4,12,20,2005,99,2,1,10,1,2,2,3,9999,99,99,5,3
1520,8,8,1,3,1,1,1,5,502,1,1,1,16,2,2,1,4,9999,5,37,1,4
1521,9,9,1,3,1,1,1,5,502,1,1,1,18,2,1,2,4,9999,5,37,1,4
1522,15,15,1,3,0,1,1,16,1601,8,1,1,15,2,2,2,3,2011,5,44,1,4
1523,93,93,5,7,2,1,1,1,101,7,1,1,16,2,2,2,1,9999,5,34,1,4
1524,199,199,11,6,0,1,1,2,201,99,2,1,16,2,2,2,3,9999,99,44,1,4
1525,203,203,12,7,1,1,1,1,101,12,1,1,15,2,2,2,2,9999,99,99,1,4
1526,213,213,12,7,1,1,1,6,602,99,2,1,19,2,1,2,6,9999,5,20,1,4
1527,214,214,12,7,1,1,1,6,602,99,2,1,19,2,1,2,6,9999,5,20,1,4
1528,216,216,12,7,3,1,1,17,1703,99,1,2,15,2,2,2,4,9999,4,21,3,4
1529,218,218,12,7,2,1,1,17,1712,99,2,1,17,2,2,2,4,9999,5,99,1,4
1530,284,284,18,6,2,1,1,1,101,18,1,1,15,2,2,2,4,9999,5,24,1,4
1531,586,586,8,6,1,1,2,13,1301,99,1,1,17,2,2,2,1,1995,2,32,1,4
1532,610,610,10,1,1,1,2,17,1701,99,2,2,19,2,1,2,1,9999,6,32,1,4
1533,686,686,15,6,0,1,2,1,101,6,1,2,18,2,1,2,3,2001,2,46,1,4
1534,687,687,15,6,1,1,2,1,101,12,1,2,18,2,1,2,2,9999,2,99,1,4
1535,801,801,22,6,3,1,2,1,101,7,1,1,19,2,1,2,1,9999,4,20,1,4
1536,818,818,22,6,4,1,2,2,202,99,1,1,18,2,1,2,3,9999,99,99,3,4
1537,1056,1056,9,7,0,1,3,1,114,99,2,1,19,2,1,2,1,1991,1,13,1,4
1538,1057,1057,9,7,0,1,3,1,114,99,2,1,17,2,2,2,4,9999,5,2,1,4
1539,1191,1191,16,7,2,1,3,5,509,99,2,1,15,2,2,2,4,9999,1,42,3,4
1540,1192,1192,16,7,2,1,3,5,509,99,2,1,19,2,1,2,4,9999,1,42,3,4
1541,1306,1306,27,4,0,1,3,11,1108,99,2,1,18,2,1,2,5,1993,2,15,1,4
1542,1461,1461,5,6,0,1,4,9,901,99,2,1,19,2,1,2,1,9999,2,17,1,4
1543,1462,1462,5,6,0,1,4,9,901,99,2,2,17,2,2,2,1,9999,2,17,1,4
1544,1463,1463,5,6,0,1,4,9,901,99,2,2,17,2,2,2,1,9999,2,17,1,4
1545,1464,1464,5,6,0,1,4,9,901,99,2,2,18,2,1,2,1,9999,2,17,1,4
1546,1702,1702,17,4,4,1,4,1,101,12,1,2,17,2,2,2,1,9999,4,44,2,4
1547,1928,1928,22,2,0,1,4,7,701,99,2,1,18,2,1,2,3,9999,99,99,1,4
1548,1929,1929,22,2,0,1,4,7,701,99,2,1,15,2,2,2,3,9999,99,99,1,4
1549,1936,1936,22,2,0,1,4,4,403,99,2,2,15,2,2,2,3,9999,1,99,3,4
1550,1987,1987,26,6,1,1,4,1,101,18,1,1,16,2,2,2,1,9999,1,44,1,4
1551,1988,1988,26,6,1,1,4,1,101,18,1,1,18,2,1,2,1,9999,1,44,1,4
1552,2255,2255,6,2,2,1,5,16,1613,99,2,1,19,2,1,2,4,2013,5,2,1,4
1553,2302,2302,9,5,0,1,5,18,1804,99,2,2,17,2,2,2,4,9999,3,45,1,4
1554,2465,2465,17,6,1,1,5,1,101,5,1,1,19,2,1,2,4,9999,5,37,3,4
1555,2480,2480,18,7,0,1,5,11,1101,99,2,2,19,2,1,2,4,9999,5,99,1,4
1556,2658,2658,31,6,1,1,5,5,507,99,1,2,17,2,2,1,9,2011,99,21,2,4
1557,2694,2694,1,7,2,1,6,11,1101,99,2,1,18,2,1,2,4,9999,3,2,3,4
1558,2695,2695,1,7,2,1,6,11,1101,99,2,1,18,2,1,2,4,9999,3,2,3,4
1559,2854,2854,14,6,4,1,6,1,101,13,1,1,18,2,1,2,1,9999,99,99,3,4
