,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,year
4586,3049,11,6,4,7,7,2,2,33,6,1,3,5,1994,1,2,2009
4587,6100,26,11,4,7,14,2,2,33,6,1,12,99,1981,3,2,2009
4588,6028,23,11,1,9,3,2,2,33,6,1,7,7,9999,2,2,2009
4589,6030,23,11,1,9,3,2,2,33,6,1,7,7,9999,2,2,2009
4590,2048,11,4,6,10,16,2,2,33,6,1,11,2,9999,2,2,2009
4591,5138,23,9,3,11,20,1,2,33,6,1,10,1,9999,1,2,2009
4592,1659,25,3,3,13,15,2,2,33,6,1,3,2,1987,2,2,2009
4593,3129,15,6,1,14,12,2,2,33,6,1,3,6,1993,1,2,2009
4594,6002,22,11,7,14,10,1,2,33,6,1,4,1,2006,1,2,2009
4595,6518,19,12,6,14,1,2,2,33,6,1,7,2,1983,4,2,2009
4596,3212,19,6,5,17,12,2,2,33,6,1,9,4,9999,2,2,2009
4597,3047,11,6,4,19,14,2,2,33,6,1,3,99,9999,4,2,2009
4598,6218,5,12,6,20,3,2,2,33,6,1,1,2,2007,1,2,2009
4599,4796,27,8,4,23,16,2,2,33,6,1,1,6,1985,2,2,2009
4600,2228,20,4,1,0,12,2,1,34,6,1,1,99,9999,1,2,2009
4601,3457,5,7,7,0,18,2,1,34,6,1,4,99,9999,2,2,2009
4602,5216,27,9,7,0,19,2,1,34,6,1,6,99,9999,2,2,2009
4603,3369,30,6,2,0,14,2,1,34,6,1,9,14,2004,3,2,2009
4604,2569,11,5,1,0,22,2,1,34,6,1,11,99,2008,4,2,2009
4605,4098,14,8,5,2,17,2,1,34,6,1,1,99,9999,2,2,2009
4606,4591,14,8,5,2,17,2,1,34,6,1,1,99,9999,2,2,2009
4607,5910,13,11,5,2,1,2,1,34,6,1,1,1,1989,1,2,2009
4608,4118,16,8,7,2,1,1,1,34,6,1,8,1,1995,2,2,2009
4609,4611,16,8,7,2,1,1,1,34,6,1,8,1,1995,2,2,2009
4610,557,31,1,6,3,9,2,1,34,6,1,1,6,2000,1,2,2009
4611,3055,11,6,4,3,13,2,1,34,6,1,7,99,9999,2,2,2009
4612,1437,14,3,6,4,12,2,1,34,6,1,3,2,9999,1,2,2009
4613,1440,14,3,6,4,12,2,1,34,6,1,3,2,9999,1,2,2009
4614,1734,30,3,1,4,10,2,1,34,6,1,7,1,1992,1,2,2009
4615,2551,9,5,6,6,1,1,1,34,6,1,1,1,2002,2,2,2009
4616,2181,19,4,7,6,1,1,1,34,6,1,5,2,2006,1,2,2009
4617,4053,10,8,1,6,5,2,1,34,6,1,6,2,1995,1,2,2009
4618,4546,10,8,1,6,5,2,1,34,6,1,6,2,1995,1,2,2009
4619,207,12,1,1,6,2,2,1,34,6,1,6,99,9999,1,2,2009
4620,5437,12,10,1,7,16,2,1,34,6,1,1,5,9999,3,2,2009
4621,6319,12,12,6,7,1,1,1,34,6,1,4,5,9999,1,2,2009
4622,3182,18,6,4,7,8,2,1,34,6,1,7,6,1995,1,2,2009
4623,5215,27,9,7,8,22,2,1,34,6,1,1,2,1992,2,2,2009
4624,2436,3,5,7,8,1,2,1,34,6,1,3,9,9999,3,2,2009
4625,2475,4,5,1,8,4,2,1,34,6,1,4,1,9999,1,2,2009
4626,2231,20,4,1,8,3,2,1,34,6,1,4,99,9999,1,2,2009
4627,1825,6,4,1,8,16,2,1,34,6,1,5,99,9999,4,2,2009
4628,5094,18,9,5,8,10,2,1,34,6,1,7,7,2009,3,2,2009
4629,5189,25,9,5,8,12,2,1,34,6,1,14,1,2008,1,2,2009
4630,4938,8,9,2,9,9,2,1,34,6,1,7,11,1982,3,2,2009
4631,389,21,1,3,10,1,1,1,34,6,1,4,4,2008,1,2,2009
4632,274,14,1,3,10,4,2,1,34,6,1,7,2,1989,1,2,2009
4633,2293,24,4,5,10,10,1,1,34,6,1,10,1,2004,1,2,2009
4634,674,5,2,4,11,1,1,1,34,6,1,4,99,9999,1,2,2009
4635,1548,18,3,3,13,19,2,1,34,6,1,1,11,2007,1,2,2009
4636,1802,4,4,6,14,22,2,1,34,6,1,1,99,1985,2,2,2009
4637,184,11,1,7,14,13,2,1,34,6,1,1,9,1991,1,2,2009
4638,4874,2,9,3,14,14,2,1,34,6,1,3,7,1982,3,2,2009
4639,5494,14,10,3,14,11,2,1,34,6,1,3,1,1986,1,2,2009
4640,179,11,1,7,14,13,2,1,34,6,1,3,3,1998,1,2,2009
4641,335,17,1,6,15,10,1,1,34,6,1,5,2,1990,1,2,2009
4642,5417,10,10,6,15,17,2,1,34,6,1,9,99,9999,3,2,2009
4643,5557,17,10,6,16,9,2,1,34,6,1,3,1,1997,3,2,2009
4644,5512,15,10,4,16,4,2,1,34,6,1,3,4,9999,1,2,2009
4645,3498,9,7,4,17,1,1,1,34,6,1,4,99,2008,1,2,2009
4646,627,3,2,2,17,8,2,1,34,6,1,5,99,9999,1,2,2009
4647,3386,1,7,3,18,5,2,1,34,6,1,1,99,9999,2,2,2009
4648,2274,23,4,4,18,6,2,1,34,6,1,4,3,9999,1,2,2009
4649,4055,10,8,1,18,7,2,1,34,6,1,9,4,9999,1,2,2009
4650,4548,10,8,1,18,7,2,1,34,6,1,9,4,9999,1,2,2009
4651,6393,15,12,2,19,8,2,1,34,6,1,7,3,9999,3,2,2009
4652,6404,15,12,2,19,8,2,1,34,6,1,7,3,9999,3,2,2009
4653,6072,25,11,3,19,4,2,1,34,6,1,7,99,9999,1,2,2009
4654,6713,28,12,1,19,14,2,1,34,6,1,9,3,9999,1,2,2009
4655,1414,13,3,5,20,10,2,1,34,6,1,3,3,9999,1,2,2009
4656,1706,28,3,6,20,1,1,1,34,6,1,3,5,2007,1,2,2009
4657,680,5,2,4,20,10,2,1,34,6,1,3,99,9999,1,2,2009
4658,4111,15,8,6,20,20,2,1,34,6,1,4,1,9999,1,2,2009
4659,4604,15,8,6,20,20,2,1,34,6,1,4,1,9999,1,2,2009
4660,5797,2,11,1,20,17,2,1,34,6,1,4,2,9999,1,2,2009
4661,790,10,2,2,21,13,2,1,34,6,1,9,2,2007,3,2,2009
4662,3165,17,6,3,21,1,1,1,34,6,1,9,2,2007,1,2,2009
4663,2840,28,5,4,22,10,2,1,34,6,1,1,11,2000,1,2,2009
4664,1748,31,3,2,22,1,1,1,34,6,1,2,4,2002,1,2,2009
4665,6126,28,11,6,22,1,1,1,34,6,1,3,4,9999,1,2,2009
4666,6637,24,12,4,22,18,2,1,34,6,1,4,99,9999,2,2,2009
4667,821,12,2,4,22,16,1,1,34,6,1,5,99,9999,3,2,2009
4668,6019,23,11,1,22,22,2,1,34,6,1,6,11,1993,4,2,2009
4669,1260,3,3,2,22,17,2,1,34,6,1,7,2,9999,3,2,2009
4670,5096,18,9,5,23,19,2,1,34,6,1,6,2,1989,1,2,2009
4671,5327,2,10,5,23,1,2,1,34,6,1,6,6,1993,1,2,2009
4672,1729,30,3,1,0,1,1,2,34,6,1,1,11,1996,1,2,2009
4673,6579,21,12,1,0,18,2,2,34,6,1,2,6,9999,4,2,2009
4674,3352,29,6,1,0,20,1,2,34,6,1,4,99,9999,4,2,2009
4675,787,10,2,2,2,10,2,2,34,6,1,3,5,1989,1,2,2009
4676,1783,3,4,5,3,1,1,2,34,6,1,3,2,9999,1,2,2009
4677,1620,23,3,1,3,1,1,2,34,6,1,7,2,9999,4,2,2009
4678,354,18,1,7,5,12,2,2,34,6,1,2,2,1991,1,2,2009
4679,5811,3,11,2,5,2,2,2,34,6,1,7,2,1985,1,2,2009
4680,1750,31,3,2,7,10,2,2,34,6,1,3,3,1981,1,2,2009
4681,1326,8,3,7,8,22,1,2,34,6,1,7,9,9999,4,2,2009
4682,6369,15,12,2,8,7,2,2,34,6,1,9,2,9999,1,2,2009
4683,4939,8,9,2,9,9,2,2,34,6,1,7,11,1982,3,2,2009
4684,1959,11,4,6,12,16,2,2,34,6,1,1,2,9999,4,2,2009
4685,3627,16,7,4,12,12,2,2,34,6,1,3,16,1997,4,2,2009
4686,3655,17,7,5,12,12,2,2,34,6,1,3,16,1997,4,2,2009
4687,3173,17,6,3,12,3,2,2,34,6,1,3,4,9999,3,2,2009
4688,2308,26,4,7,13,1,1,2,34,6,1,1,3,9999,1,2,2009
4689,3227,19,6,5,13,12,2,2,34,6,1,3,5,1994,4,2,2009
4690,2044,11,4,6,13,8,2,2,34,6,1,3,1,9999,3,2,2009
4691,1383,12,3,4,14,1,1,2,34,6,1,2,9,1995,1,2,2009
4692,891,15,2,7,15,11,2,2,34,6,1,1,8,1993,1,2,2009
4693,5316,1,10,4,15,15,2,2,34,6,1,9,6,2004,3,2,2009
4694,3597,14,7,2,15,1,1,2,34,6,1,9,4,9999,1,2,2009
4695,6535,19,12,6,15,21,1,2,34,6,1,14,1,2007,1,2,2009
4696,5544,17,10,6,16,9,2,2,34,6,1,3,1,1997,3,2,2009
4697,6784,31,12,4,16,8,2,2,34,6,1,3,3,9999,3,2,2009
4698,4841,31,8,1,16,5,2,2,34,6,1,3,99,9999,1,2,2009
4699,5459,12,10,1,16,10,2,2,34,6,1,12,7,1988,3,2,2009
4700,3025,11,6,4,17,20,2,2,34,6,1,3,99,9999,3,2,2009
4701,1650,25,3,3,19,9,2,2,34,6,1,1,6,1994,1,2,2009
4702,6375,15,12,2,19,3,2,2,34,6,1,3,1,1993,1,2,2009
4703,6395,15,12,2,19,8,2,2,34,6,1,7,3,9999,3,2,2009
4704,5683,24,10,6,20,10,1,2,34,6,1,4,4,9999,1,2,2009
4705,497,28,1,3,20,1,1,2,34,6,1,12,1,1990,2,2,2009
4706,2812,25,5,1,21,10,1,2,34,6,1,10,1,2006,3,2,2009
4707,4015,8,8,6,23,1,1,2,34,6,1,1,2,2006,1,2,2009
4708,4508,8,8,6,23,1,1,2,34,6,1,1,2,2006,1,2,2009
4709,569,1,2,7,0,5,2,1,35,7,1,1,2,1985,2,2,2009
4710,303,16,1,5,1,1,2,1,35,7,1,3,2,2007,1,2,2009
4711,2560,10,5,7,2,1,1,1,35,7,1,1,4,9999,2,2,2009
4712,4061,11,8,2,2,3,2,1,35,7,1,4,5,9999,1,2,2009
4713,4554,11,8,2,2,3,2,1,35,7,1,4,5,9999,1,2,2009
4714,6640,25,12,5,3,1,1,1,35,7,1,1,99,1990,2,2,2009
4715,5006,13,9,7,3,1,1,1,35,7,1,1,3,9999,1,2,2009
4716,3551,12,7,7,3,1,1,1,35,7,1,6,99,9999,3,2,2009
4717,3061,11,6,4,3,13,2,1,35,7,1,7,99,9999,2,2,2009
4718,6758,30,12,3,4,7,2,1,35,7,1,1,1,9999,2,2,2009
4719,1697,28,3,6,5,12,1,1,35,7,1,4,5,2003,1,2,2009
4720,6176,1,12,2,5,14,2,1,35,7,1,5,2,1994,3,2,2009
4721,2236,21,4,2,5,2,2,1,35,7,1,7,99,9999,3,2,2009
4722,2019,11,4,6,5,1,2,1,35,7,1,9,9,1999,1,2,2009
4723,1070,22,2,7,6,10,1,1,35,7,1,1,4,9999,1,2,2009
4724,2318,26,4,7,6,12,2,1,35,7,1,3,3,1991,4,2,2009
4725,6331,13,12,7,6,10,2,1,35,7,1,3,4,1989,2,2,2009
4726,512,28,1,3,6,9,1,1,35,7,1,5,2,1998,1,2,2009
4727,4988,12,9,6,6,19,2,1,35,7,1,5,2,9999,1,2,2009
4728,6164,30,11,1,7,7,2,1,35,7,1,3,4,1987,1,2,2009
4729,570,1,2,7,7,5,2,1,35,7,1,4,1,2008,1,2,2009
4730,5615,20,10,2,7,5,2,1,35,7,1,4,2,9999,1,2,2009
4731,6201,4,12,5,7,1,2,1,35,7,1,4,3,9999,1,2,2009
4732,753,8,2,7,8,1,1,1,35,7,1,4,99,1987,1,2,2009
4733,1671,26,3,4,9,11,2,1,35,7,1,4,3,9999,1,2,2009
4734,5143,24,9,4,9,3,2,1,35,7,1,7,99,9999,1,2,2009
4735,5144,24,9,4,9,3,2,1,35,7,1,7,99,9999,1,2,2009
4736,5165,24,9,4,9,3,2,1,35,7,1,7,99,9999,1,2,2009
4737,1375,11,3,3,10,10,2,1,35,7,1,2,2,2006,1,2,2009
4738,486,27,1,2,10,14,2,1,35,7,1,4,1,2006,1,2,2009
4739,4059,11,8,2,11,1,1,1,35,7,1,1,7,2007,3,2,2009
4740,4552,11,8,2,11,1,1,1,35,7,1,1,7,2007,3,2,2009
4741,5967,19,11,4,11,1,1,1,35,7,1,1,3,2004,1,2,2009
4742,5509,15,10,4,11,14,2,1,35,7,1,3,6,9999,3,2,2009
4743,6245,6,12,7,11,13,2,1,35,7,1,3,99,9999,2,2,2009
4744,2966,6,6,6,11,4,2,1,35,7,1,4,1,9999,4,2,2009
4745,5137,23,9,3,11,20,1,1,35,7,1,10,1,9999,1,2,2009
4746,5764,31,10,6,12,18,2,1,35,7,1,1,99,9999,1,2,2009
4747,759,8,2,7,12,17,2,1,35,7,1,3,2,1996,1,2,2009
4748,538,31,1,6,12,20,2,1,35,7,1,4,3,2007,4,2,2009
4749,1643,24,3,2,12,16,2,1,35,7,1,4,5,9999,1,2,2009
4750,5724,29,10,4,12,19,2,1,35,7,1,5,2,2007,3,2,2009
4751,5998,22,11,7,13,10,2,1,35,7,1,3,1,2005,1,2,2009
4752,908,16,2,1,13,1,1,1,35,7,1,4,1,9999,1,2,2009
4753,390,21,1,3,13,1,1,1,35,7,1,4,5,9999,1,2,2009
4754,2753,23,5,6,13,1,1,1,35,7,1,4,5,2006,1,2,2009
4755,1116,25,2,3,13,10,2,1,35,7,1,4,99,9999,1,2,2009
4756,3177,18,6,4,13,1,2,1,35,7,1,11,2,9999,2,2,2009
4757,309,16,1,5,14,19,2,1,35,7,1,1,99,9999,2,2,2009
4758,5984,21,11,6,14,7,2,1,35,7,1,3,1,9999,1,2,2009
4759,1032,22,2,7,14,1,1,1,35,7,1,4,5,9999,1,2,2009
4760,6489,17,12,4,14,14,2,1,35,7,1,5,2,9999,3,2,2009
4761,487,27,1,2,14,14,2,1,35,7,1,7,99,1981,1,2,2009
4762,261,14,1,3,14,13,2,1,35,7,1,8,5,9999,1,2,2009
4763,3871,2,8,7,15,1,1,1,35,7,1,1,11,2006,2,2,2009
4764,4228,2,8,7,15,1,1,1,35,7,1,1,11,2006,2,2,2009
4765,4364,2,8,7,15,1,1,1,35,7,1,1,11,2006,2,2,2009
4766,6664,26,12,6,15,17,2,1,35,7,1,1,99,9999,2,2,2009
4767,6606,23,12,3,15,1,1,1,35,7,1,2,3,9999,1,2,2009
4768,2078,12,4,7,15,22,2,1,35,7,1,2,9,9999,1,2,2009
4769,2059,11,4,6,15,14,2,1,35,7,1,3,99,9999,3,2,2009
4770,2978,7,6,7,15,5,2,1,35,7,1,4,4,9999,1,2,2009
4771,1545,17,3,2,15,9,2,1,35,7,1,6,99,9999,4,2,2009
4772,6007,22,11,7,15,10,1,1,35,7,1,9,6,9999,1,2,2009
4773,5055,16,9,3,16,14,2,1,35,7,1,3,2,9999,3,2,2009
4774,1408,13,3,5,16,1,2,1,35,7,1,3,99,9999,3,2,2009
4775,1695,28,3,6,16,5,2,1,35,7,1,3,7,1975,1,2,2009
4776,2426,2,5,6,16,2,2,1,35,7,1,3,99,2009,1,2,2009
4777,3679,20,7,1,16,1,1,1,35,7,1,4,5,9999,2,2,2009
4778,1311,7,3,6,16,1,1,1,35,7,1,4,4,9999,1,2,2009
4779,3089,13,6,6,16,19,2,1,35,7,1,5,2,9999,2,2,2009
4780,6718,28,12,1,16,1,2,1,35,7,1,7,7,9999,3,2,2009
4781,6719,28,12,1,16,1,2,1,35,7,1,7,7,9999,3,2,2009
4782,3366,30,6,2,17,12,2,1,35,7,1,3,1,9999,3,2,2009
4783,6073,25,11,3,17,7,2,1,35,7,1,3,2,9999,1,2,2009
4784,1358,9,3,1,17,1,1,1,35,7,1,4,5,9999,2,2,2009
4785,4089,13,8,4,17,1,1,1,35,7,1,4,99,9999,1,2,2009
4786,4582,13,8,4,17,1,1,1,35,7,1,4,99,9999,1,2,2009
4787,6597,22,12,2,17,9,2,1,35,7,1,7,1,1984,2,2,2009
4788,1471,15,3,7,17,1,1,1,35,7,1,12,9,9999,2,2,2009
4789,1589,20,3,5,18,7,2,1,35,7,1,1,99,1997,2,2,2009
4790,2635,16,5,6,18,22,2,1,35,7,1,1,2,9999,1,2,2009
4791,3637,16,7,4,18,18,2,1,35,7,1,1,4,9999,1,2,2009
4792,2685,18,5,1,18,5,2,1,35,7,1,1,6,9999,1,2,2009
4793,5517,16,10,5,18,2,2,1,35,7,1,2,3,2000,4,2,2009
4794,4905,5,9,6,18,7,2,1,35,7,1,3,1,9999,3,2,2009
4795,2697,18,5,1,18,10,2,1,35,7,1,3,6,1980,3,2,2009
4796,5126,21,9,1,18,18,2,1,35,7,1,3,99,9999,3,2,2009
4797,3043,11,6,4,19,14,2,1,35,7,1,3,99,9999,4,2,2009
4798,410,22,1,4,19,6,2,1,35,7,1,3,2,1983,1,2,2009
4799,3884,2,8,7,19,17,2,1,35,7,1,4,99,9999,4,2,2009
4800,4241,2,8,7,19,17,2,1,35,7,1,4,99,9999,4,2,2009
4801,4377,2,8,7,19,17,2,1,35,7,1,4,99,9999,4,2,2009
4802,3870,2,8,7,19,1,1,1,35,7,1,4,5,9999,1,2,2009
4803,4227,2,8,7,19,1,1,1,35,7,1,4,5,9999,1,2,2009
4804,4363,2,8,7,19,1,1,1,35,7,1,4,5,9999,1,2,2009
4805,5297,1,10,4,19,16,2,1,35,7,1,5,8,9999,4,2,2009
4806,6418,15,12,2,19,8,2,1,35,7,1,7,3,9999,3,2,2009
4807,6537,19,12,6,20,19,2,1,35,7,1,1,11,9999,1,2,2009
4808,4973,11,9,5,20,12,2,1,35,7,1,4,1,9999,1,2,2009
4809,5994,22,11,7,20,20,2,1,35,7,1,4,1,9999,1,2,2009
4810,5284,30,9,3,20,16,2,1,35,7,1,9,2,2006,1,2,2009
4811,500,28,1,3,20,1,1,1,35,7,1,12,1,1990,2,2,2009
4812,5250,28,9,1,21,3,2,1,35,7,1,1,99,9999,2,2,2009
4813,6502,18,12,5,21,13,2,1,35,7,1,3,5,1989,1,2,2009
4814,853,13,2,5,21,10,2,1,35,7,1,3,6,1995,1,2,2009
4815,6264,8,12,2,21,4,2,1,35,7,1,12,3,9999,1,2,2009
4816,4022,8,8,6,21,5,2,1,35,7,1,12,99,9999,1,2,2009
4817,4515,8,8,6,21,5,2,1,35,7,1,12,99,9999,1,2,2009
4818,2101,13,4,1,22,13,2,1,35,7,1,1,1,9999,3,2,2009
4819,2103,13,4,1,22,13,2,1,35,7,1,1,1,9999,3,2,2009
4820,5596,18,10,7,22,16,2,1,35,7,1,1,5,2000,2,2,2009
4821,3553,12,7,7,22,1,1,1,35,7,1,1,99,9999,1,2,2009
4822,4699,21,8,5,22,14,1,1,35,7,1,3,4,9999,2,2,2009
4823,887,15,2,7,22,1,1,1,35,7,1,4,5,9999,1,2,2009
4824,84,4,1,7,22,1,1,1,35,7,1,5,2,1995,1,2,2009
4825,2923,3,6,3,22,16,2,1,35,7,1,9,2,9999,1,2,2009
4826,4886,3,9,4,23,8,2,1,35,7,1,3,2,9999,2,2,2009
4827,825,12,2,4,23,13,2,1,35,7,1,3,99,9999,2,2,2009
4828,2573,11,5,1,23,12,2,1,35,7,1,99,1,9999,2,2,2009
4829,2234,21,4,2,0,1,2,2,35,7,1,1,6,9999,1,2,2009
4830,567,1,2,7,0,19,2,2,35,7,1,2,99,1986,1,2,2009
4831,6145,29,11,7,1,9,2,2,35,7,1,3,2,9999,4,2,2009
4832,3078,11,6,4,3,13,2,2,35,7,1,7,99,9999,2,2,2009
4833,3080,11,6,4,3,13,2,2,35,7,1,7,99,9999,2,2,2009
4834,3312,24,6,4,5,6,2,2,35,7,1,3,2,9999,1,2,2009
4835,6177,1,12,2,5,14,2,2,35,7,1,5,2,1994,3,2,2009
4836,644,4,2,3,5,6,2,2,35,7,1,7,6,1991,2,2,2009
4837,516,28,1,3,6,9,1,2,35,7,1,5,2,1998,1,2,2009
4838,111,6,1,2,7,6,2,2,35,7,1,3,1,1990,4,2,2009
4839,6110,26,11,4,7,14,2,2,35,7,1,12,99,1981,3,2,2009
4840,5061,17,9,4,8,5,1,2,35,7,1,4,5,2008,1,2,2009
4841,5223,28,9,1,8,1,1,2,35,7,1,4,5,9999,1,2,2009
4842,5082,18,9,5,8,10,2,2,35,7,1,7,7,2009,3,2,2009
4843,6366,15,12,2,8,7,2,2,35,7,1,9,2,9999,1,2,2009
4844,4833,30,8,7,9,4,2,2,35,7,1,4,99,9999,1,2,2009
4845,6593,22,12,2,9,4,2,2,35,7,1,7,4,1991,1,2,2009
4846,3303,24,6,3,9,7,2,2,35,7,1,7,99,9999,1,2,2009
4847,132,8,1,4,9,14,2,2,35,7,1,9,1,9999,2,2,2009
4848,3562,12,7,7,11,12,1,2,35,7,1,1,1,9999,1,2,2009
4849,976,20,2,5,11,18,2,2,35,7,1,1,4,9999,1,2,2009
4850,1503,16,3,1,11,4,2,2,35,7,1,3,9,9999,3,2,2009
4851,2744,22,5,5,11,16,2,2,35,7,1,9,3,9999,4,2,2009
4852,6293,9,12,3,11,14,2,2,35,7,1,9,2,2007,1,2,2009
4853,539,31,1,6,12,20,2,2,35,7,1,4,3,2007,4,2,2009
4854,5052,16,9,3,12,18,1,2,35,7,1,4,3,1995,1,2,2009
4855,5471,13,10,2,13,5,2,2,35,7,1,2,4,9999,2,2,2009
4856,4732,23,8,7,13,4,2,2,35,7,1,3,6,1978,3,2,2009
4857,1658,25,3,3,13,15,2,2,35,7,1,3,2,1987,2,2,2009
4858,1660,25,3,3,13,15,2,2,35,7,1,3,2,1987,2,2,2009
4859,704,5,2,4,13,1,2,2,35,7,1,7,7,9999,1,2,2009
4860,711,5,2,4,13,1,2,2,35,7,1,7,7,9999,1,2,2009
4861,941,18,2,3,13,18,2,2,35,7,1,9,99,9999,1,2,2009
4862,6512,19,12,6,14,1,2,2,35,7,1,7,2,1983,4,2,2009
4863,6475,17,12,4,14,1,2,2,35,7,1,7,2,9999,1,2,2009
4864,5132,22,9,2,15,2,2,2,35,7,1,1,9,2005,1,2,2009
4865,5248,28,9,1,15,11,2,2,35,7,1,3,1,9999,1,2,2009
4866,3777,27,7,1,15,4,2,2,35,7,1,3,8,1984,1,2,2009
4867,1613,22,3,7,16,12,2,2,35,7,1,3,9,1987,3,2,2009
4868,1614,22,3,7,16,12,2,2,35,7,1,3,9,1987,3,2,2009
4869,6731,28,12,1,16,1,2,2,35,7,1,7,7,9999,3,2,2009
4870,5354,4,10,7,16,6,1,2,35,7,1,9,5,9999,1,2,2009
4871,5458,12,10,1,16,10,2,2,35,7,1,12,7,1988,3,2,2009
4872,5030,15,9,2,17,4,2,2,35,7,1,1,5,2002,1,2,2009
4873,6075,25,11,3,17,7,2,2,35,7,1,3,2,9999,1,2,2009
4874,6775,31,12,4,19,11,2,2,35,7,1,1,7,9999,1,2,2009
4875,2894,1,5,1,19,17,2,2,35,7,1,4,99,9999,1,2,2009
4876,2483,5,5,2,19,1,2,2,35,7,1,7,2,9999,4,2,2009
4877,6397,15,12,2,19,8,2,2,35,7,1,7,3,9999,3,2,2009
4878,5748,30,10,5,20,7,2,2,35,7,1,9,6,2008,2,2,2009
4879,3000,9,6,2,21,1,1,2,35,7,1,1,4,2000,1,2,2009
4880,2031,11,4,6,21,6,2,2,35,7,1,2,6,1992,2,2,2009
4881,2922,3,6,3,22,16,2,2,35,7,1,1,4,9999,1,2,2009
4882,995,21,2,6,0,1,1,1,36,7,1,1,2,1996,1,2,2009
4883,4099,14,8,5,0,14,2,1,36,7,1,4,1,9999,1,2,2009
4884,4592,14,8,5,0,14,2,1,36,7,1,4,1,9999,1,2,2009
4885,6306,11,12,5,0,9,2,1,36,7,1,4,1,9999,1,2,2009
4886,3643,17,7,5,0,18,2,1,36,7,1,4,5,2008,1,2,2009
4887,3015,11,6,4,1,1,1,1,36,7,1,1,5,9999,1,2,2009
4888,5571,18,10,7,1,1,1,1,36,7,1,10,2,1986,1,2,2009
4889,1679,27,3,5,2,1,1,1,36,7,1,1,5,9999,1,2,2009
4890,544,31,1,6,2,1,1,1,36,7,1,1,6,1994,1,2,2009
4891,2553,9,5,6,4,4,2,1,36,7,1,12,2,1987,3,2,2009
4892,3317,24,6,4,5,1,1,1,36,7,1,1,2,2008,1,2,2009
4893,5344,4,10,7,5,22,2,1,36,7,1,3,2,9999,4,2,2009
4894,6458,16,12,3,5,1,1,1,36,7,1,5,99,9999,3,2,2009
4895,5802,3,11,2,5,2,2,1,36,7,1,7,2,1985,1,2,2009
4896,2018,11,4,6,5,1,2,1,36,7,1,9,9,1999,1,2,2009
4897,203,12,1,1,6,2,2,1,36,7,1,3,99,9999,1,2,2009
4898,204,12,1,1,6,2,2,1,36,7,1,3,99,9999,1,2,2009
4899,4773,26,8,3,7,20,2,1,36,7,1,3,6,9999,1,2,2009
4900,6107,26,11,4,7,14,2,1,36,7,1,12,99,1981,3,2,2009
4901,2678,17,5,7,8,14,2,1,36,7,1,5,99,9999,2,2,2009
4902,5855,6,11,5,9,3,2,1,36,7,1,1,3,9999,3,2,2009
4903,3476,7,7,2,10,22,2,1,36,7,1,1,9,2003,1,2,2009
4904,1954,11,4,6,10,1,1,1,36,7,1,2,4,2007,1,2,2009
4905,2114,14,4,2,10,9,2,1,36,7,1,3,3,9999,2,2,2009
4906,6051,24,11,2,10,9,2,1,36,7,1,12,2,1988,1,2,2009
4907,2311,26,4,7,11,11,2,1,36,7,1,4,99,9999,1,2,2009
4908,1725,29,3,7,12,13,2,1,36,7,1,3,5,9999,3,2,2009
4909,6751,30,12,3,13,11,2,1,36,7,1,3,9,9999,1,2,2009
4910,6532,19,12,6,14,1,2,1,36,7,1,7,2,1983,4,2,2009
4911,1087,23,2,1,14,15,2,1,36,7,1,9,6,9999,2,2,2009
4912,2056,11,4,6,15,14,2,1,36,7,1,3,10,9999,3,2,2009
4913,2057,11,4,6,15,14,2,1,36,7,1,3,10,9999,3,2,2009
4914,669,4,2,3,16,18,2,1,36,7,1,1,99,9999,2,2,2009
4915,6581,21,12,1,16,18,2,1,36,7,1,3,2,2000,1,2,2009
4916,3678,20,7,1,16,1,1,1,36,7,1,4,5,9999,2,2,2009
4917,1368,11,3,3,16,1,1,1,36,7,1,4,5,1999,1,2,2009
4918,2791,24,5,7,16,12,2,1,36,7,1,9,2,2000,1,2,2009
4919,3767,26,7,7,17,6,2,1,36,7,1,2,6,9999,1,2,2009
4920,4086,12,8,3,19,17,2,1,36,7,1,3,4,9999,1,2,2009
4921,4087,12,8,3,19,17,2,1,36,7,1,3,4,9999,1,2,2009
4922,4579,12,8,3,19,17,2,1,36,7,1,3,4,9999,1,2,2009
4923,4580,12,8,3,19,17,2,1,36,7,1,3,4,9999,1,2,2009
4924,4036,9,8,7,19,20,2,1,36,7,1,4,99,9999,4,2,2009
4925,4529,9,8,7,19,20,2,1,36,7,1,4,99,9999,4,2,2009
4926,2532,7,5,4,19,1,1,1,36,7,1,5,99,9999,2,2,2009
4927,4721,23,8,7,20,1,1,1,36,7,1,1,2,2000,1,2,2009
4928,5798,3,11,2,20,1,1,1,36,7,1,1,11,1995,1,2,2009
4929,3903,2,8,7,20,19,2,1,36,7,1,1,99,9999,1,2,2009
4930,4260,2,8,7,20,19,2,1,36,7,1,1,99,9999,1,2,2009
4931,4396,2,8,7,20,19,2,1,36,7,1,1,99,9999,1,2,2009
4932,5733,29,10,4,20,17,2,1,36,7,1,4,3,2007,1,2,2009
4933,1677,27,3,5,21,1,1,1,36,7,1,1,3,9999,1,2,2009
