num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,estado_pil
3132,27,10,7,13,3,19,1904,2,99,1,57,10,1,4,5,2013,1,40,9
3133,27,10,7,14,3,19,1901,2,99,1,31,5,1,3,16,2003,1,34,9
3134,27,10,7,7,2,9,901,2,99,1,27,4,1,1,3,1997,1,21,9
3135,27,10,7,19,4,13,1301,2,99,1,42,7,1,4,5,9999,1,99,2
3136,27,10,7,23,4,7,705,2,99,1,999,12,1,3,7,9999,1,44,2
3137,27,10,7,17,3,4,401,2,99,1,36,6,1,3,8,1989,1,99,9
3138,27,10,7,7,2,3,306,2,99,1,28,4,1,4,1,2013,1,99,2
3139,28,10,1,17,3,1,103,2,99,1,27,4,1,4,1,2007,1,2,9
3140,28,10,1,13,3,1,101,1,12,1,69,11,1,11,3,2008,1,5,9
3141,28,10,1,20,4,19,1908,2,99,1,36,6,1,3,3,1994,2,99,9
3142,28,10,1,10,2,5,501,2,99,1,26,4,1,1,2,2006,2,44,2
3143,28,10,1,14,3,11,1101,2,99,1,40,7,1,5,6,9999,2,33,9
3144,28,10,1,8,2,3,312,2,99,1,21,3,1,1,4,9999,2,32,9
3145,29,10,2,1,1,1,101,1,10,1,45,8,1,2,2,2013,1,21,9
3146,29,10,2,3,1,22,2205,2,99,1,26,4,1,9,3,2012,2,44,9
3147,29,10,2,19,4,6,603,2,99,1,28,4,1,1,99,2002,1,44,9
3148,29,10,2,18,4,16,1617,2,99,1,999,12,1,1,99,9999,3,99,9
3149,29,10,2,14,3,14,1421,2,99,1,32,5,1,9,4,2004,1,30,9
3150,29,10,2,13,3,7,706,2,99,1,46,8,1,4,1,9999,1,21,9
3151,30,10,3,0,1,1,101,1,1,1,47,8,1,2,5,9999,1,11,2
3152,30,10,3,6,2,1,115,2,99,1,37,6,1,6,6,9999,3,99,9
3153,30,10,3,14,3,1,101,1,1,1,34,5,1,1,6,2003,1,32,9
3154,30,10,3,11,2,1,101,1,7,1,56,10,1,5,6,1990,1,99,9
3155,30,10,3,22,4,1,102,2,99,1,22,3,1,1,4,2006,1,46,9
3156,30,10,3,21,4,20,2005,2,99,1,28,4,1,4,99,9999,4,99,9
3157,30,10,3,15,3,12,1204,2,99,1,28,4,1,4,1,9999,2,42,9
3158,30,10,3,17,3,13,1301,2,99,1,21,3,1,3,5,9999,1,99,9
3159,30,10,3,11,2,7,710,2,99,1,33,5,1,1,4,9999,2,44,9
3160,31,10,4,11,2,1,101,1,9,2,38,6,1,1,4,9999,1,32,1
3161,31,10,4,20,4,1,101,1,4,1,48,8,1,4,2,2003,1,2,9
3162,31,10,4,23,4,1,101,1,5,1,52,9,1,5,2,2014,1,19,9
3163,31,10,4,18,4,10,1002,2,99,1,23,3,1,4,99,9999,1,99,9
3164,31,10,4,17,3,17,1703,2,99,1,20,3,1,4,99,9999,2,99,9
3165,31,10,4,18,4,12,1223,2,99,1,35,6,1,3,99,9999,3,99,9
3166,31,10,4,14,3,3,308,2,99,1,58,10,1,3,2,1994,1,32,9
3167,1,11,5,1,1,1,101,1,3,1,30,5,1,8,1,1985,1,23,9
3168,1,11,5,5,1,1,101,1,2,1,40,7,1,5,2,2013,1,19,9
3169,1,11,5,5,1,1,101,1,5,1,45,8,1,4,1,9999,1,24,9
3170,1,11,5,3,1,1,117,2,99,1,26,4,1,1,5,9999,2,99,9
3171,1,11,5,19,4,1,101,1,7,1,42,7,1,1,8,1991,1,44,9
3172,1,11,5,0,1,7,710,1,99,1,34,5,1,2,6,1995,2,13,9
3173,1,11,5,11,2,20,2002,2,99,1,999,12,1,4,4,9999,2,21,9
3174,1,11,5,11,2,21,2106,2,99,1,32,5,1,1,6,1996,1,44,9
3175,1,11,5,16,3,12,1215,2,99,1,19,2,1,3,1,1986,1,44,2
3176,1,11,5,22,4,16,1601,2,99,1,22,3,1,1,99,9999,2,99,9
3177,1,11,5,18,4,1,115,2,99,1,28,4,1,4,1,9999,1,24,2
3178,1,11,5,0,1,18,1803,2,99,1,21,3,1,4,99,9999,4,99,9
3179,1,11,5,0,1,22,2201,1,1,1,19,2,1,4,1,9999,2,21,2
3180,1,11,5,14,3,22,2212,2,99,1,20,3,1,4,3,9999,1,99,1
3181,1,11,5,17,3,22,2201,2,99,1,46,8,1,1,99,1990,1,44,2
3182,1,11,5,23,4,10,1001,1,1,1,38,6,1,4,5,2013,1,14,1
3183,1,11,5,0,1,10,1007,2,99,1,999,12,1,12,7,1994,1,22,9
3184,1,11,5,19,4,10,1016,2,99,1,42,7,1,2,5,9999,1,30,9
3185,1,11,5,20,4,3,309,2,99,1,49,8,1,1,1,2002,1,34,9
3186,1,11,5,19,4,1,108,1,4,1,999,12,1,7,99,9999,1,99,9
3187,1,11,5,16,3,1,108,1,8,1,19,2,1,4,1,9999,1,42,9
3188,2,11,6,2,1,1,101,1,6,1,40,7,1,2,5,2011,1,34,2
3189,2,11,6,15,3,1,101,1,11,1,53,9,1,1,2,1995,1,37,2
3190,2,11,6,23,4,1,102,1,99,1,25,4,1,3,1,1993,1,44,2
3191,2,11,6,23,4,21,2104,2,99,1,20,3,1,4,5,9999,2,24,1
3192,2,11,6,0,1,5,501,2,99,1,42,7,1,6,2,1999,1,15,1
3193,2,11,6,7,2,5,511,2,99,1,49,8,1,1,1,9999,3,44,9
3194,2,11,6,19,4,10,1016,2,99,1,25,4,1,1,11,9999,1,32,9
3195,2,11,6,8,2,16,1609,2,99,1,28,4,1,1,4,9999,1,32,2
3196,2,11,6,23,4,1,101,1,11,1,52,9,1,1,1,9999,2,44,9
3197,2,11,6,20,4,20,2001,2,99,1,20,3,1,4,5,9999,2,42,9
3198,2,11,6,19,4,7,710,2,99,1,39,6,1,1,3,1998,1,37,2
3199,2,11,6,14,3,4,416,2,99,1,27,4,1,4,99,9999,1,99,9
3200,3,11,7,0,1,1,101,1,13,1,45,8,1,1,5,2003,1,30,1
3201,3,11,7,5,1,1,108,1,11,9,26,4,1,1,9,2001,1,44,2
3202,3,11,7,9,2,1,101,1,1,2,34,5,1,1,4,2006,1,99,1
3203,3,11,7,11,2,1,101,1,11,1,25,4,1,1,1,9999,2,44,1
3204,3,11,7,9,2,1,108,1,4,1,20,3,1,4,99,9999,2,99,2
3205,3,11,7,19,4,1,109,2,99,1,47,8,1,12,10,9999,1,22,9
3206,3,11,7,14,3,22,2203,2,99,1,23,3,1,1,2,2007,1,21,1
3207,3,11,7,2,1,19,1901,2,99,1,30,5,1,6,99,9999,1,99,9
3208,3,11,7,6,2,5,511,2,99,1,24,3,1,1,99,2000,2,46,9
3209,3,11,7,12,3,5,501,2,99,1,40,7,1,7,1,9999,1,3,9
3210,3,11,7,14,3,5,502,2,99,1,44,7,1,7,1,1998,1,99,9
3211,3,11,7,15,3,10,1013,2,99,1,999,12,1,7,1,9999,3,99,9
3212,3,11,7,16,3,11,1109,2,99,1,24,3,1,9,4,2008,3,44,9
3213,3,11,7,7,2,9,920,2,99,1,38,6,1,4,5,9999,1,2,9
3214,3,11,7,0,1,15,1501,2,99,1,38,6,1,3,6,1999,1,44,9
3215,3,11,7,23,4,18,1804,2,99,1,45,8,1,5,1,9999,1,99,1
3216,3,11,7,2,1,17,1705,2,99,1,20,3,1,4,99,9999,2,99,1
3217,3,11,7,0,1,17,1712,2,99,2,22,3,1,4,99,9999,2,99,1
3218,3,11,7,22,4,7,710,2,99,1,29,4,1,4,5,9999,1,42,2
3219,3,11,7,21,4,1,101,1,1,1,23,3,1,4,1,9999,1,42,1
3220,3,11,7,15,3,2,201,2,99,1,23,3,1,1,4,9999,2,32,9
3221,3,11,7,18,4,5,501,2,99,1,28,4,1,3,4,9999,2,44,9
3222,4,11,1,21,4,1,101,1,6,1,23,3,1,1,2,9999,1,44,9
3223,4,11,1,9,2,6,611,2,99,1,60,11,1,4,1,9999,1,99,9
3224,4,11,1,15,3,15,1501,1,99,1,37,6,1,3,10,1985,1,44,2
3225,4,11,1,20,4,2,201,2,99,1,33,5,1,12,99,2007,1,47,1
3226,4,11,1,9,2,3,304,2,99,1,999,12,1,3,14,9999,1,44,9
3227,5,11,2,20,4,1,101,1,13,1,35,6,1,5,2,2006,1,19,9
3228,5,11,2,10,2,10,1001,2,99,1,54,9,1,3,6,2006,1,99,9
3229,5,11,2,18,4,10,1001,2,99,1,34,5,1,1,5,9999,1,21,9
3230,5,11,2,16,3,9,901,1,1,1,31,5,1,1,4,9999,1,20,2
3231,5,11,2,19,4,12,1201,2,99,1,50,9,1,1,3,1999,1,44,2
3232,5,11,2,6,2,15,1508,2,99,1,28,4,1,5,2,9999,1,19,9
3233,6,11,3,11,2,1,101,1,3,1,50,9,1,1,4,2000,1,44,9
3234,6,11,3,10,2,22,2206,2,99,1,25,4,1,4,1,2012,1,2,9
3235,6,11,3,21,4,21,2104,2,99,1,32,5,1,2,9,1995,2,26,9
3236,6,11,3,13,3,19,1901,2,99,1,52,9,1,9,9,1997,1,37,9
3237,6,11,3,5,1,5,504,2,99,1,40,7,1,7,1,1988,2,13,9
3238,6,11,3,21,4,9,901,2,99,1,20,3,1,4,1,9999,1,24,9
3239,6,11,3,11,2,15,1508,2,99,1,29,4,1,3,4,2013,1,44,9
3240,7,11,4,3,1,1,101,1,2,1,40,7,1,1,4,2004,2,25,2
3241,7,11,4,3,1,1,101,1,1,1,24,3,1,1,4,1999,1,11,2
3242,7,11,4,8,2,1,108,2,99,1,21,3,1,1,5,2006,2,20,1
3243,7,11,4,18,4,20,2004,2,99,1,25,4,1,14,1,2011,2,2,2
3244,7,11,4,8,2,12,1216,2,99,9,999,12,9,14,1,9999,2,2,9
3245,7,11,4,10,2,14,1420,1,1,1,38,6,1,5,2,2005,2,19,2
3246,7,11,4,20,4,16,1601,1,1,1,45,8,1,2,2,1986,2,23,2
3247,7,11,4,18,4,17,1705,2,99,1,28,4,1,4,99,9999,3,99,9
3248,8,11,5,15,3,1,101,1,14,1,37,6,1,2,4,2006,1,44,9
3249,8,11,5,15,3,18,1804,1,99,1,24,3,1,3,11,1986,1,44,9
3250,8,11,5,16,3,14,1406,2,99,1,27,4,1,1,11,1993,2,32,1
3251,8,11,5,22,4,7,710,2,99,1,26,4,1,1,1,1992,1,44,1
3252,8,11,5,7,2,4,406,2,99,1,43,7,1,3,1,9999,2,44,9
3253,8,11,5,0,1,1,117,2,99,1,999,12,1,4,99,9999,2,99,9
3254,8,11,5,3,1,5,501,1,99,1,22,3,1,4,99,9999,2,99,9
3255,8,11,5,23,4,13,1301,2,99,1,999,12,1,3,99,9999,2,99,9
3256,9,11,6,2,1,1,101,1,1,1,34,5,1,1,2,1999,2,5,2
3257,9,11,6,4,1,1,101,1,5,1,23,3,1,1,4,2008,1,44,1
3258,9,11,6,8,2,1,101,1,13,1,24,3,1,4,1,9999,3,24,1
3259,9,11,6,2,1,1,108,1,3,1,44,7,1,1,7,9999,1,32,1
3260,9,11,6,18,4,9,901,2,99,1,29,4,1,1,2,9999,1,21,2
3261,10,11,7,2,1,1,101,1,1,1,29,4,1,9,10,1994,1,37,1
3262,10,11,7,0,1,1,101,1,5,1,54,9,1,1,4,1994,1,17,1
3263,10,11,7,22,4,1,116,2,99,1,41,7,1,1,8,1985,1,21,1
3264,10,11,7,5,1,1,116,2,99,1,34,5,1,1,5,9999,1,46,2
3265,10,11,7,1,1,1,108,1,3,1,30,5,1,3,5,2013,1,32,1
3266,10,11,7,15,3,1,108,1,1,1,18,2,1,1,2,9999,1,20,1
3267,10,11,7,17,3,1,108,1,4,1,65,11,1,3,2,1993,2,37,1
3268,10,11,7,23,4,1,108,1,3,1,25,4,1,1,6,1995,1,21,2
3269,10,11,7,22,4,19,1901,2,99,1,26,4,1,4,5,2011,1,99,2
3270,10,11,7,22,4,12,1215,2,99,1,44,7,1,3,1,9999,1,44,2
3271,10,11,7,12,3,12,1211,2,99,1,999,12,1,5,2,9999,3,19,9
3272,10,11,7,14,3,12,1222,2,99,1,999,12,1,3,4,9999,2,44,9
3273,10,11,7,8,2,18,1802,2,99,1,79,11,1,1,6,9999,1,44,9
3274,10,11,7,0,1,17,1710,2,99,1,79,11,1,3,99,9999,3,99,9
3275,10,11,7,18,4,4,403,2,99,1,45,8,1,1,1,1987,1,99,9
3276,10,11,7,21,4,1,101,1,9,2,49,8,1,1,5,9999,1,6,9
3277,10,11,7,15,3,1,115,1,99,2,22,3,1,1,6,2003,1,32,9
3278,10,11,7,19,4,15,1501,1,99,1,21,3,1,9,1,9999,1,99,9
3279,11,11,1,10,2,1,101,1,6,2,55,10,1,8,1,1988,1,42,1
3280,11,11,1,10,2,1,116,2,99,1,26,4,1,1,10,9999,2,44,9
3281,11,11,1,3,1,22,2202,2,99,1,34,5,1,4,99,9999,2,99,2
3282,11,11,1,12,3,5,501,1,3,1,62,11,1,3,3,9999,1,13,1
3283,11,11,1,21,4,12,1219,2,99,1,28,4,1,9,2,2011,1,44,2
3284,12,11,2,10,2,1,101,1,5,1,29,4,1,3,2,1986,1,44,2
3285,12,11,2,16,3,21,2102,1,99,1,26,4,1,3,4,1988,3,44,1
3286,12,11,2,20,4,9,920,1,99,1,39,6,1,11,2,9999,1,99,1
3287,12,11,2,11,2,12,1202,1,99,1,25,4,1,3,3,1986,2,44,2
3288,12,11,2,16,3,13,1301,2,99,1,25,4,1,4,99,9999,1,99,2
3289,13,11,3,15,3,1,101,1,6,1,23,3,1,14,1,2006,3,2,9
3290,13,11,3,8,2,19,1901,2,99,1,32,5,1,4,5,9999,1,42,9
3291,13,11,3,17,3,19,1901,2,99,1,37,6,1,2,4,9999,1,44,9
3292,13,11,3,7,2,10,1011,2,99,1,44,7,1,3,3,1983,1,44,9
3293,13,11,3,22,4,9,920,2,99,1,35,6,1,1,3,1989,1,44,9
3294,13,11,3,23,4,16,1609,2,99,1,37,6,1,4,3,9999,3,99,9
3295,13,11,3,16,3,3,314,2,99,1,31,5,1,5,2,9999,3,13,9
3296,14,11,4,1,1,1,101,1,1,1,24,3,1,99,99,9999,1,99,9
3297,14,11,4,0,1,1,101,1,6,1,22,3,1,2,5,1997,1,44,9
3298,14,11,4,18,4,19,1901,2,99,1,37,6,1,2,4,1995,1,44,9
3299,14,11,4,22,4,12,1202,2,99,1,32,5,1,3,99,9999,2,44,9
3300,14,11,4,18,4,7,710,2,99,1,36,6,1,1,99,2001,1,37,9
3301,14,11,4,0,1,4,401,2,99,1,55,10,1,3,3,1993,1,44,9
3302,15,11,5,22,4,1,101,1,9,1,30,5,1,1,3,9999,1,5,2
3303,15,11,5,13,3,1,101,1,10,1,39,6,1,3,2,2007,1,44,9
3304,15,11,5,22,4,1,101,1,12,1,40,7,1,1,1,1999,1,34,2
3305,15,11,5,5,1,1,101,1,12,1,56,10,1,12,3,9999,1,99,9
3306,15,11,5,21,4,19,1901,2,99,1,38,6,1,3,2,9999,1,42,9
3307,15,11,5,15,3,18,1801,2,99,1,48,8,1,6,99,9999,1,22,9
3308,16,11,6,0,1,1,101,1,3,1,28,4,1,1,11,1998,1,32,2
3309,16,11,6,22,4,1,107,2,99,1,47,8,1,1,10,1975,1,44,9
3310,16,11,6,14,3,1,101,1,5,1,20,3,1,4,5,2012,1,42,9
3311,16,11,6,15,3,1,101,1,10,1,26,4,1,4,5,9999,1,42,9
3312,16,11,6,2,1,1,101,1,7,1,27,4,1,4,1,9999,2,21,9
3313,16,11,6,10,2,1,116,2,99,1,27,4,1,3,3,1978,1,99,9
3314,16,11,6,2,1,1,108,1,4,1,28,4,1,1,11,1999,1,32,9
3315,16,11,6,17,3,22,2203,2,99,1,40,7,1,1,2,1993,2,34,9
3316,16,11,6,19,4,6,601,2,99,1,999,12,9,3,3,9999,1,44,9
3317,16,11,6,1,1,10,1001,2,99,1,27,4,1,1,4,2003,2,13,9
3318,16,11,6,23,4,10,1001,2,99,1,30,5,1,99,99,9999,1,99,9
3319,16,11,6,17,3,9,916,2,99,1,37,6,1,3,2,2006,4,30,9
3320,16,11,6,18,4,9,901,1,3,1,27,4,1,4,1,2007,1,2,9
3321,16,11,6,10,2,16,1613,2,99,1,38,6,1,99,99,9999,2,44,9
3322,16,11,6,19,4,17,1712,2,99,1,29,4,1,1,1,9999,1,34,9
3323,16,11,6,14,3,7,706,2,99,1,35,6,1,2,99,2012,1,99,9
3324,17,11,7,19,4,1,101,1,21,1,37,6,1,3,2,1984,1,44,9
3325,17,11,7,23,4,1,108,1,4,1,42,7,1,3,4,2013,1,40,9
3326,17,11,7,2,1,19,1901,2,99,1,20,3,1,4,3,2012,1,2,9
3327,17,11,7,16,3,5,501,2,99,1,33,5,1,1,4,1996,4,21,9
3328,17,11,7,17,3,6,601,2,99,1,21,3,1,14,99,9999,3,99,9
3329,17,11,7,22,4,14,1406,2,99,1,26,4,1,4,4,2011,1,21,9
3330,18,11,1,2,1,1,108,1,5,1,44,7,1,9,2,2008,1,44,9
3331,18,11,1,14,3,1,110,2,99,1,45,8,1,12,3,9999,2,3,9
3332,18,11,1,19,4,1,101,1,7,2,33,5,1,1,99,9999,1,99,9
3333,18,11,1,12,3,19,1901,2,99,1,23,3,1,4,1,9999,4,42,2
3334,18,11,1,10,2,5,509,2,99,1,35,6,1,3,5,2012,1,34,9
3335,18,11,1,22,4,5,507,2,99,1,55,10,1,4,1,9999,1,2,9
3336,18,11,1,6,2,6,609,2,99,1,28,4,1,6,3,9999,1,29,9
3337,18,11,1,17,3,9,920,1,99,1,39,6,1,3,5,9999,1,32,2
3338,18,11,1,20,4,13,1301,2,99,1,23,3,1,3,99,9999,1,99,2
3339,18,11,1,22,4,13,1301,1,99,9,999,12,9,3,99,9999,1,99,9
3340,18,11,1,15,3,8,802,2,99,1,37,6,1,2,99,9999,1,99,2
3341,18,11,1,17,3,18,1803,2,99,1,38,6,1,3,2,9999,1,44,2
3342,18,11,1,23,4,1,116,2,99,9,999,12,9,5,99,9999,1,22,9
3343,18,11,1,21,4,17,1701,2,99,9,999,12,9,5,2,9999,1,19,9
3344,18,11,1,8,2,1,115,1,12,9,999,12,9,4,99,9999,1,99,9
3345,19,11,2,0,1,2,201,2,99,1,44,7,1,3,3,9999,3,44,9
3346,19,11,2,22,4,1,108,1,7,1,54,9,1,1,2,2004,1,44,9
3347,19,11,2,20,4,19,1903,2,99,1,59,10,1,5,2,1998,1,19,9
3348,19,11,2,14,3,19,1901,1,1,1,64,11,1,4,99,9999,1,99,9
3349,20,11,2,19,4,10,1001,1,99,1,57,10,1,3,16,1998,1,13,9
3350,20,11,2,19,4,19,1901,2,99,1,37,6,1,1,4,9999,1,37,9
3351,20,11,2,15,3,15,1503,2,99,1,44,7,1,2,4,1984,1,41,9
3352,20,11,2,15,3,1,101,1,1,1,36,6,1,1,5,1991,1,32,9
3353,20,11,2,13,3,8,801,2,99,1,28,4,1,3,99,9999,1,99,9
3354,21,11,4,12,3,1,108,1,7,1,29,4,1,5,99,9999,1,19,9
3355,22,11,5,22,4,1,101,1,7,1,48,8,1,4,1,2010,1,99,9
3356,22,11,5,12,3,20,2001,2,99,1,34,5,1,3,1,9999,2,44,9
3357,22,11,5,23,4,6,603,2,99,1,29,4,1,3,99,9999,4,99,9
3358,22,11,5,19,4,10,1004,2,99,1,20,3,1,9,6,2005,1,44,9
3359,22,11,5,22,4,9,914,2,99,1,999,12,9,5,4,1994,1,37,9
3360,22,11,5,3,1,9,901,2,99,1,24,3,1,1,4,2001,1,44,9
3361,22,11,5,17,3,18,1801,2,99,1,45,8,1,5,5,9999,1,19,9
3362,22,11,5,19,4,3,302,2,99,1,28,4,1,3,2,2012,1,44,9
3363,23,11,6,21,4,1,101,1,1,1,30,5,1,1,5,2010,1,37,9
3364,23,11,6,0,1,1,101,1,1,1,43,7,1,1,9,2000,1,34,9
3365,23,11,6,2,1,1,101,1,1,1,36,6,1,1,2,2003,1,20,9
3366,23,11,6,19,4,1,101,1,3,1,26,4,1,1,5,1985,1,46,9
3367,23,11,6,8,2,1,101,2,99,1,23,3,1,4,3,9999,1,99,9
3368,23,11,6,4,1,1,115,2,99,1,33,5,1,2,14,1998,1,99,9
3369,23,11,6,4,1,1,115,2,99,1,30,5,1,1,99,1995,2,34,9
3370,23,11,6,3,1,1,117,2,99,1,25,4,1,4,5,9999,1,99,9
3371,23,11,6,19,4,1,108,1,7,1,46,8,1,4,99,9999,1,99,9
3372,23,11,6,23,4,1,109,2,99,1,38,6,1,1,2,9999,1,20,9
3373,23,11,6,2,1,22,2201,2,99,1,17,2,2,4,1,9999,3,21,9
3374,23,11,6,21,4,21,2101,2,99,1,41,7,1,1,3,9999,1,99,9
3375,23,11,6,13,3,6,601,2,99,1,38,6,1,1,10,2008,2,30,9
3376,23,11,6,9,2,16,1604,2,99,1,40,7,1,5,2,2013,1,30,9
3377,23,11,6,18,4,18,1803,2,99,1,47,8,1,5,2,9999,1,30,9
3378,23,11,6,12,3,3,301,2,99,1,36,6,1,12,99,9999,3,13,9
3379,24,11,7,23,4,1,101,1,12,1,53,9,1,2,99,9999,2,44,9
3380,24,11,7,13,3,1,101,1,12,1,36,6,1,2,4,2001,1,13,9
3381,24,11,7,17,3,19,1902,2,99,1,40,7,1,3,9,1994,1,44,9
3382,24,11,7,0,1,5,502,2,99,1,19,2,1,4,5,9999,1,2,9
3383,24,11,7,23,4,11,1103,2,99,1,23,3,1,1,2,9999,4,34,9
3384,24,11,7,18,4,11,1101,2,99,1,21,3,1,4,5,9999,1,42,9
3385,24,11,7,3,1,9,901,1,1,1,20,3,1,4,9,9999,2,40,9
3386,24,11,7,20,4,13,1301,2,99,1,49,8,1,1,9,1982,1,9,9
3387,24,11,7,19,4,2,204,2,99,1,29,4,1,14,99,9999,2,99,9
3388,25,11,1,8,2,1,101,1,18,1,24,3,1,2,9,9999,1,21,9
3389,25,11,1,22,4,21,2106,2,99,1,23,3,1,4,1,9999,1,41,9
3390,25,11,1,16,3,19,1904,2,99,1,60,11,1,9,1,2002,1,44,9
3391,25,11,1,0,1,6,602,2,99,1,40,7,1,4,1,2012,1,49,9
3392,25,11,1,20,4,12,1216,2,99,1,58,10,1,1,2,1998,1,44,9
3393,25,11,1,19,4,18,1803,2,99,1,26,4,1,2,5,9999,1,10,9
3394,27,11,3,18,4,1,108,1,4,2,30,5,1,2,4,9999,1,20,9
3395,27,11,3,8,2,1,102,2,99,9,999,12,9,12,6,9999,1,3,9
3396,27,11,3,16,3,19,1904,2,99,9,999,12,9,5,2,9999,1,37,9
3397,27,11,3,22,4,6,603,2,99,1,17,2,2,4,3,9999,1,21,9
3398,27,11,3,18,4,11,1101,1,99,1,999,12,9,5,6,9999,1,13,9
3399,28,11,4,3,1,1,101,1,12,1,999,12,9,6,3,2001,1,22,9
3400,28,11,4,3,1,1,115,2,99,1,33,5,1,2,99,9999,1,99,9
3401,29,11,5,5,1,1,101,1,18,1,30,5,1,6,8,9999,1,15,9
3402,29,11,5,11,2,1,101,1,7,1,38,6,1,3,5,9999,1,44,9
3403,29,11,5,10,2,1,108,1,8,1,52,9,1,5,7,1989,1,33,9
3404,29,11,5,22,4,1,101,1,11,1,26,4,1,1,3,1996,1,1,9
3405,29,11,5,19,4,20,2007,2,99,1,56,10,1,3,11,1984,1,44,9
3406,29,11,5,9,2,20,2005,2,99,1,46,8,1,12,4,2005,1,44,9
3407,29,11,5,14,3,5,506,2,99,1,36,6,1,6,3,2011,1,29,9
3408,29,11,5,10,2,5,513,2,99,1,999,12,9,12,7,9999,1,99,9
3409,29,11,5,10,2,1,101,1,1,1,47,8,1,1,2,2014,1,37,9
3410,29,11,5,10,2,14,1404,2,99,1,999,12,1,99,99,9999,1,99,9
3411,29,11,5,19,4,11,1109,2,99,1,999,12,1,99,99,9999,1,99,9
3412,29,11,5,22,4,1,101,2,13,1,999,12,1,11,2,9999,1,99,9
3413,29,11,5,14,3,4,401,1,99,9,999,12,1,1,99,9999,1,99,9
3414,30,11,6,1,1,9,901,1,1,1,21,3,1,1,5,9999,1,32,9
3415,30,11,6,3,1,9,901,1,3,1,24,3,1,1,9,9999,2,44,9
3416,30,11,6,18,4,8,802,2,99,1,20,3,1,2,5,9999,1,99,9
3417,30,11,6,9,2,2,203,2,99,9,999,12,9,6,99,9999,1,99,9
3418,30,11,6,18,4,2,207,2,99,1,32,5,1,2,4,2002,1,44,9
3419,30,11,6,19,4,18,1801,2,99,1,61,11,1,3,2,1989,1,44,9
3420,30,11,6,20,4,18,1801,2,99,1,45,8,1,6,2,1995,1,22,9
3421,30,11,6,16,3,14,1414,2,99,9,999,12,1,3,9,9999,3,44,9
3422,30,11,6,2,1,4,415,2,99,1,36,6,1,3,4,1986,2,44,9
3423,30,11,6,16,3,1,101,1,3,1,54,9,1,1,2,1993,1,34,9
3424,30,11,6,20,4,1,101,1,12,1,20,3,1,1,2,9999,1,21,9
3425,30,11,6,20,4,1,108,1,4,1,29,4,1,3,2,1982,1,99,9
3426,30,11,6,7,2,1,101,1,9,1,39,6,1,3,5,1998,1,20,9
3427,30,11,6,10,2,1,101,1,19,1,43,7,1,12,1,9999,1,33,9
3428,30,11,6,11,2,6,601,1,99,1,999,12,1,12,6,9999,2,99,9
3429,1,12,7,0,1,1,101,1,6,2,20,3,1,2,10,2012,1,37,2
3430,1,12,7,7,2,1,101,1,16,1,24,3,1,11,9,9999,2,34,9
3431,1,12,7,15,3,1,115,2,99,1,21,3,1,1,3,2000,1,46,9
3432,1,12,7,11,2,1,101,1,3,1,32,5,1,1,11,2006,1,44,1
3433,1,12,7,8,2,12,1201,2,99,1,48,8,1,1,11,1993,1,44,1
3434,1,12,7,17,3,4,413,2,99,1,49,8,1,4,5,2008,1,99,2
3435,1,12,7,7,2,6,604,2,99,9,999,12,1,3,4,1987,1,44,9
3436,1,12,7,21,4,6,608,2,99,9,999,12,1,3,99,9999,1,99,9
3437,1,12,7,2,1,11,1109,2,99,1,25,4,1,3,99,9999,2,99,9
3438,1,12,7,0,1,13,1318,2,99,9,999,12,1,3,99,9999,3,99,9
3439,1,12,7,0,1,19,1901,2,99,1,28,4,1,1,4,2006,2,44,9
3440,1,12,7,2,1,19,1901,2,99,1,34,5,1,1,3,9999,1,99,9
3441,1,12,7,20,4,19,1904,2,99,1,25,4,1,4,99,9999,2,99,9
3442,1,12,7,1,1,5,502,2,99,1,69,11,1,2,5,2001,1,99,9
3443,1,12,7,20,4,6,601,1,99,1,26,4,1,3,5,1991,2,44,9
3444,1,12,7,15,3,6,611,2,99,1,52,9,1,6,3,1998,1,15,9
3445,1,12,7,15,3,6,601,1,99,9,999,12,1,3,9,9999,3,44,9
3446,1,12,7,1,1,11,1101,1,99,1,999,12,1,3,99,9999,3,44,9
3447,1,12,7,10,2,12,1201,1,99,1,31,5,1,3,2,1982,1,44,9
3448,1,12,7,15,3,13,1326,2,99,1,26,4,1,3,4,9999,1,44,9
3449,1,12,7,20,4,15,1501,2,99,1,36,6,1,6,3,2001,1,22,9
3450,1,12,7,7,2,17,1710,2,99,1,37,6,1,4,1,9999,1,99,9
3451,2,12,1,19,4,1,101,1,6,1,37,6,1,3,4,1999,1,44,9
3452,2,12,1,22,4,1,101,1,12,1,22,3,1,1,2,9999,1,46,9
3453,2,12,1,3,1,1,108,1,5,1,43,7,1,1,3,2004,2,21,9
3454,2,12,1,19,4,5,501,2,99,1,32,5,1,1,5,1995,1,21,9
3455,2,12,1,23,4,5,501,2,99,1,35,6,1,3,99,9999,1,44,9
3456,2,12,1,0,1,11,1101,2,99,1,38,6,1,4,1,2012,1,2,9
3457,2,12,1,2,1,9,901,2,99,1,27,4,1,1,4,9999,1,32,9
3458,2,12,1,18,4,16,1603,2,99,1,25,4,1,3,2,1984,1,44,9
