,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,zona_ocu,year,marca_vehi,muni_ocu
2838,1472,30,3,3,20,4,2,2,7,1,2,3,5,9999,2,2,99,2011,44,1
2839,1493,2,4,6,10,14,2,1,13,1,2,3,4,9999,3,1,99,2011,44,1
2840,1532,4,4,1,22,1,1,2,7,1,2,3,3,9999,1,2,4,2011,44,10
2841,1533,4,4,1,22,1,1,2,10,1,2,3,3,9999,1,2,4,2011,44,10
2842,1534,4,4,1,10,13,2,2,11,1,2,3,3,1997,1,2,99,2011,44,1
2843,1539,4,4,1,12,7,2,2,10,1,2,3,2,9999,4,2,99,2011,44,5
2844,1544,5,4,2,0,22,2,1,13,1,2,3,3,1994,1,2,99,2011,44,1
2845,1550,5,4,2,10,16,2,2,9,1,2,3,4,9999,3,2,99,2011,44,1
2846,1576,7,4,4,10,14,2,2,7,1,2,3,4,9999,3,2,99,2011,44,6
2847,1579,7,4,4,10,14,2,1,14,1,2,3,4,9999,3,2,99,2011,44,6
2848,1589,8,4,5,14,20,2,1,13,1,2,3,4,1990,1,1,99,2011,44,4
2849,1594,8,4,5,14,12,1,2,2,1,2,9,4,1987,1,2,2,2011,44,1
2850,1599,9,4,6,4,20,2,1,13,1,2,1,2,1989,3,2,99,2011,44,1
2851,1600,9,4,6,4,20,2,1,10,1,2,1,2,1989,3,2,99,2011,44,1
2852,1714,16,4,6,12,12,2,2,4,1,2,2,11,9999,4,1,99,2011,44,14
2853,1717,16,4,6,12,12,2,1,12,1,2,2,11,9999,4,2,99,2011,44,14
2854,1718,16,4,6,12,12,2,2,9,1,2,2,11,9999,4,2,99,2011,44,14
2855,1775,20,4,3,20,22,2,2,2,1,2,5,6,9999,3,1,99,2011,44,6
2856,1776,20,4,3,20,22,2,1,9,1,2,5,6,9999,3,1,99,2011,44,6
2857,1778,20,4,3,20,22,2,2,3,1,2,5,6,9999,3,2,99,2011,44,6
2858,1785,20,4,3,10,14,2,1,1,1,2,3,5,9999,3,2,99,2011,44,1
2859,1819,21,4,4,13,9,2,1,5,1,2,1,2,9999,1,2,99,2011,44,1
2860,1820,21,4,4,13,9,2,1,12,1,2,1,2,9999,1,2,99,2011,44,1
2861,1854,22,4,5,14,9,1,1,13,1,2,3,10,9999,3,2,7,2011,44,21
2862,1855,22,4,5,14,9,1,1,12,1,2,3,10,9999,3,2,7,2011,44,21
2863,1910,24,4,7,22,5,2,1,12,1,2,2,99,9999,3,2,99,2011,44,2
2864,1940,25,4,1,17,13,2,2,9,1,2,9,6,9999,4,2,99,2011,44,7
2865,1944,25,4,1,17,13,2,1,13,1,2,9,6,9999,4,2,99,2011,44,7
2866,1945,25,4,1,17,13,2,1,10,1,2,9,6,9999,4,2,99,2011,44,7
2867,1948,25,4,1,17,13,2,1,14,1,2,9,6,9999,4,2,99,2011,44,7
2868,1954,25,4,1,17,13,2,1,1,1,2,9,6,9999,4,1,99,2011,44,7
2869,1957,26,4,2,20,10,2,1,13,1,2,3,8,1987,1,2,99,2011,44,14
2870,1980,30,4,6,16,13,2,1,6,1,2,3,1,9999,1,2,99,2011,44,26
2871,1983,30,4,6,18,8,2,2,1,1,1,3,1,9999,3,2,99,2011,44,2
2872,2010,1,5,7,20,1,2,1,7,1,2,1,4,9999,1,2,99,2011,44,11
2873,2011,1,5,7,20,1,2,1,4,1,2,1,4,9999,1,2,99,2011,44,11
2874,2077,7,5,6,7,18,1,2,14,1,2,3,5,9999,3,1,99,2011,44,1
2875,2084,7,5,6,7,18,1,1,5,1,2,3,5,9999,3,2,99,2011,44,1
2876,2087,7,5,6,7,18,1,2,8,1,2,3,5,9999,3,2,99,2011,44,1
2877,2122,8,5,7,13,2,2,1,8,1,2,3,3,1992,4,2,99,2011,44,1
2878,2123,8,5,7,13,2,2,1,6,1,2,3,3,1992,4,2,99,2011,44,1
2879,2127,8,5,7,13,2,2,2,3,1,2,3,3,1992,4,2,99,2011,44,1
2880,2128,8,5,7,13,2,2,2,2,1,2,3,3,1992,4,2,99,2011,44,1
2881,2129,8,5,7,13,2,2,1,4,1,2,3,3,1992,4,2,99,2011,44,1
2882,2183,13,5,5,6,10,1,2,7,1,2,9,2,2007,2,2,99,2011,44,14
2883,2184,13,5,5,6,10,1,2,3,1,2,9,2,2007,2,2,99,2011,44,14
2884,2186,13,5,5,6,10,1,2,10,1,2,9,2,2007,2,2,99,2011,44,14
2885,2206,14,5,6,7,9,1,1,10,1,2,3,9,9999,1,2,99,2011,44,12
2886,2207,14,5,6,7,9,1,1,13,1,2,3,9,9999,1,2,99,2011,44,12
2887,2310,19,5,4,10,14,2,1,10,1,2,3,3,1983,4,2,99,2011,44,15
2888,2313,19,5,4,10,14,2,1,8,1,2,3,3,1983,4,2,99,2011,44,15
2889,2431,26,5,4,22,3,2,2,1,1,1,9,4,9999,1,2,99,2011,44,1
2890,2433,26,5,4,22,3,2,2,13,1,2,9,4,9999,1,2,99,2011,44,1
2891,2434,26,5,4,22,3,2,1,4,1,2,9,4,9999,1,2,99,2011,44,1
2892,2435,26,5,4,22,3,2,2,4,1,2,9,4,9999,1,2,99,2011,44,1
2893,2437,26,5,4,22,3,2,1,1,1,2,9,4,9999,1,2,99,2011,44,1
2894,2472,28,5,6,14,10,2,2,12,1,2,3,2,9999,2,2,99,2011,44,6
2895,2474,28,5,6,14,10,2,2,1,1,2,3,2,9999,2,2,99,2011,44,6
2896,2477,28,5,6,14,10,2,2,13,1,2,3,2,9999,2,2,99,2011,44,6
2897,2478,28,5,6,14,10,2,2,2,1,2,3,2,9999,2,2,99,2011,44,6
2898,2479,28,5,6,14,10,2,2,13,1,2,3,2,9999,2,2,99,2011,44,6
2899,2480,28,5,6,14,10,2,2,5,1,2,3,2,9999,2,2,99,2011,44,6
2900,2481,28,5,6,14,10,2,1,2,1,2,3,2,9999,2,2,99,2011,44,6
2901,2482,28,5,6,14,10,2,1,3,1,2,3,2,9999,2,2,99,2011,44,6
2902,2485,28,5,6,14,10,2,1,6,1,2,3,2,9999,2,2,99,2011,44,6
2903,2489,28,5,6,15,12,2,1,11,1,2,3,9,9999,4,1,99,2011,44,12
2904,2490,28,5,6,15,12,2,1,13,1,2,3,9,9999,4,2,99,2011,44,12
2905,2493,28,5,6,15,12,2,2,12,1,2,3,9,9999,4,2,99,2011,44,12
2906,2495,28,5,6,15,12,2,2,9,1,2,3,9,9999,4,2,99,2011,44,12
2907,2496,28,5,6,15,12,2,1,10,1,2,3,9,9999,4,2,99,2011,44,12
2908,2499,28,5,6,15,12,2,1,7,1,2,3,9,9999,4,2,99,2011,44,12
2909,2500,28,5,6,15,12,2,1,13,1,2,3,9,9999,4,2,99,2011,44,12
2910,2501,28,5,6,15,12,2,1,11,1,2,3,9,9999,4,2,99,2011,44,12
2911,2681,7,6,2,6,21,2,1,6,1,2,3,3,1981,3,2,99,2011,44,7
2912,2683,7,6,2,6,21,2,1,10,1,2,3,3,1981,3,2,99,2011,44,7
2913,2685,7,6,2,6,21,2,1,12,1,2,3,3,1981,3,2,99,2011,44,7
2914,2687,7,6,2,6,21,2,1,12,1,2,3,3,1981,3,2,99,2011,44,7
2915,2689,7,6,2,8,4,2,1,1,1,2,1,4,1991,2,2,99,2011,44,16
2916,2744,11,6,6,6,2,2,1,9,1,2,3,4,9999,1,2,99,2011,44,1
2917,2803,14,6,2,21,20,2,1,7,1,2,3,9,2006,3,2,99,2011,44,9
2918,2936,22,6,3,1,1,1,2,14,1,2,3,2,9999,4,2,2,2011,44,15
2919,2945,23,6,4,18,17,2,1,6,1,2,3,6,9999,1,2,99,2011,44,9
2920,2958,24,6,5,18,14,2,1,10,1,2,1,6,9999,3,2,99,2011,44,1
2921,2959,24,6,5,18,14,2,1,12,1,2,1,6,9999,3,2,99,2011,44,1
2922,2973,25,6,6,22,1,2,2,1,1,2,1,3,9999,1,2,99,2011,44,8
2923,2993,26,6,7,19,5,2,1,14,1,2,9,2,9999,1,2,99,2011,44,1
2924,2994,26,6,7,19,5,2,2,11,1,2,9,2,9999,1,2,99,2011,44,1
2925,2995,26,6,7,19,5,2,2,6,1,2,9,2,9999,1,2,99,2011,44,1
2926,2996,26,6,7,19,5,2,2,5,1,2,9,2,9999,1,2,99,2011,44,1
2927,3022,27,6,1,16,10,2,2,3,1,2,3,1,9999,1,2,99,2011,44,14
2928,3078,2,7,6,19,1,2,2,12,1,2,1,3,1999,1,2,99,2011,44,14
2929,3205,10,7,7,17,9,2,2,4,1,2,3,4,1993,1,2,99,2011,44,1
2930,3386,23,7,6,2,21,1,2,8,1,2,9,3,2007,2,2,99,2011,44,7
2931,3472,27,7,3,23,13,2,1,13,1,2,3,9,9999,1,2,99,2011,44,1
2932,3480,28,7,4,17,12,2,2,4,1,2,3,9,9999,2,2,99,2011,44,15
2933,3506,30,7,6,17,5,2,2,12,1,2,9,2,9999,3,1,99,2011,44,1
2934,3507,30,7,6,17,5,2,2,7,1,2,9,2,9999,3,1,99,2011,44,1
2935,3545,1,8,1,15,1,1,1,1,1,2,2,4,1998,1,2,99,2011,44,13
2936,3552,1,8,1,13,19,2,1,6,1,2,3,1,1989,1,2,99,2011,44,4
2937,3553,1,8,1,13,19,2,1,8,1,2,3,1,1989,1,2,99,2011,44,4
2938,3554,1,8,1,13,19,2,1,2,1,2,3,1,1989,1,2,99,2011,44,4
2939,3557,1,8,1,13,19,2,1,12,1,2,3,1,1989,1,2,99,2011,44,4
2940,3597,4,8,4,2,1,1,1,2,1,2,1,3,1996,2,1,7,2011,44,1
2941,3598,4,8,4,2,1,1,1,1,1,2,1,3,1996,2,2,7,2011,44,1
2942,3606,4,8,4,9,9,2,2,12,1,2,3,1,9999,3,2,99,2011,44,12
2943,3656,7,8,7,18,1,2,2,6,1,2,1,4,1998,1,2,99,2011,44,5
2944,3715,11,8,4,20,4,2,1,3,1,2,3,6,9999,1,2,99,2011,44,1
2945,3716,11,8,4,20,4,2,2,4,1,2,3,6,9999,1,2,99,2011,44,1
2946,3731,12,8,5,6,20,2,2,11,1,2,3,99,9999,3,2,99,2011,44,4
2947,3732,12,8,5,6,20,2,2,13,1,2,3,99,9999,3,2,99,2011,44,4
2948,3736,12,8,5,13,19,2,1,7,1,2,3,6,2003,2,2,99,2011,44,7
2949,3837,21,8,7,16,6,2,1,5,1,2,1,99,9999,1,2,99,2011,44,1
2950,3872,24,8,3,18,10,2,2,6,1,2,3,3,9999,4,2,99,2011,44,13
2951,3945,29,8,1,10,13,2,2,6,1,2,3,8,9999,2,2,99,2011,44,1
2952,4029,4,9,7,19,15,2,2,13,1,2,3,2,9999,2,1,99,2011,44,7
2953,4035,4,9,7,19,15,2,2,13,1,2,3,2,9999,2,2,99,2011,44,7
2954,4081,6,9,2,19,18,2,2,13,1,2,3,6,9999,1,2,99,2011,44,1
2955,4121,9,9,5,15,4,2,1,12,1,2,3,9,9999,3,2,99,2011,44,3
2956,4133,11,9,7,22,1,1,2,4,1,2,3,5,9999,2,2,5,2011,44,1
2957,4137,11,9,7,17,22,2,1,1,1,2,3,6,9999,1,2,99,2011,44,16
2958,4140,11,9,7,18,22,2,1,4,1,2,9,2,9999,1,2,99,2011,44,5
2959,4141,11,9,7,18,22,2,1,1,1,2,9,2,9999,1,2,99,2011,44,5
2960,4143,11,9,7,18,22,2,2,1,1,2,9,2,9999,1,2,99,2011,44,5
2961,4144,11,9,7,18,22,2,1,5,1,2,9,2,9999,1,2,99,2011,44,5
2962,4145,11,9,7,18,22,2,2,6,1,2,9,2,9999,1,2,99,2011,44,5
2963,4252,13,9,2,17,9,2,1,9,1,2,1,1,1988,1,2,99,2011,44,16
2964,4253,13,9,2,17,9,2,1,6,1,2,1,1,1988,1,2,99,2011,44,16
2965,4260,14,9,3,20,1,1,1,8,1,2,9,2,1986,1,2,18,2011,44,1
2966,4261,14,9,3,20,1,1,1,6,1,2,9,2,1986,1,2,18,2011,44,1
2967,4262,14,9,3,20,1,1,1,10,1,2,9,2,1986,1,2,18,2011,44,1
2968,4263,14,9,3,20,1,1,1,11,1,2,9,2,1986,1,2,18,2011,44,1
2969,4264,14,9,3,20,1,1,1,11,1,2,9,2,1986,1,2,18,2011,44,1
2970,4265,14,9,3,20,1,1,1,8,1,2,9,2,1986,1,2,18,2011,44,1
2971,4315,16,9,5,11,18,2,1,13,1,2,3,6,9999,3,2,99,2011,44,1
2972,4318,16,9,5,11,18,2,2,11,1,2,3,6,9999,3,2,99,2011,44,1
2973,4376,17,9,6,15,16,2,2,12,1,2,3,9,9999,4,1,99,2011,44,9
2974,4413,21,9,3,11,14,2,2,7,1,2,3,11,9999,2,2,99,2011,44,12
2975,4415,21,9,3,11,14,2,2,8,1,2,3,11,9999,2,2,99,2011,44,12
2976,4417,21,9,3,11,14,2,1,1,1,2,3,11,9999,2,2,99,2011,44,12
2977,4418,21,9,3,11,14,2,2,7,1,2,3,11,9999,2,2,99,2011,44,12
2978,4419,21,9,3,11,14,2,2,1,1,2,3,11,9999,2,2,99,2011,44,12
2979,4428,21,9,3,15,15,2,1,10,1,2,3,2,9999,2,2,99,2011,44,4
2980,4429,21,9,3,15,15,2,1,12,1,2,3,2,9999,2,2,99,2011,44,4
2981,4448,24,9,6,9,16,2,1,11,1,2,3,5,9999,3,2,99,2011,44,1
2982,4486,27,9,2,10,18,2,2,11,1,2,3,3,9999,3,2,99,2011,44,1
2983,4487,27,9,2,10,18,2,2,2,1,2,3,3,9999,3,2,99,2011,44,1
2984,4632,6,10,4,18,10,2,2,13,1,2,3,9,1986,3,2,99,2011,44,9
2985,4689,13,10,4,18,1,1,1,13,1,2,1,11,1996,1,2,1,2011,44,1
2986,4696,13,10,4,15,13,2,1,12,1,2,3,1,9999,2,2,99,2011,44,6
2987,4703,14,10,4,16,6,2,1,8,1,2,3,6,2001,1,2,99,2011,44,1
2988,4738,15,10,6,18,3,2,2,4,1,2,3,14,9999,4,2,99,2011,44,1
2989,4817,20,10,4,22,17,2,1,12,1,2,3,2,9999,1,2,99,2011,44,1
2990,4818,20,10,4,22,17,2,1,12,1,2,3,2,9999,1,1,99,2011,44,1
2991,4847,22,10,6,9,9,2,2,13,1,2,3,1,1985,1,2,99,2011,44,1
2992,4849,22,10,6,8,13,2,1,9,1,2,3,3,9999,1,2,99,2011,44,32
2993,4879,24,10,1,16,17,2,1,4,1,2,3,5,9999,2,1,99,2011,44,8
2994,4883,24,10,1,16,17,2,2,14,1,2,3,5,9999,2,2,99,2011,44,8
2995,4884,24,10,1,16,17,2,1,2,1,2,3,5,9999,2,2,99,2011,44,8
2996,4927,27,10,4,15,12,2,2,12,1,2,3,2,1999,3,1,99,2011,44,21
2997,4928,27,10,4,15,12,2,2,14,1,2,3,2,1999,3,2,99,2011,44,21
2998,4929,27,10,4,15,12,2,2,10,1,2,3,2,1999,3,2,99,2011,44,21
2999,4930,27,10,4,15,12,2,2,14,1,2,3,2,1999,3,2,99,2011,44,21
3000,4934,27,10,4,15,12,2,1,11,1,2,3,2,1999,3,2,99,2011,44,21
3001,5042,2,11,3,19,18,2,2,3,1,2,9,4,9999,1,2,99,2011,44,3
3002,5043,2,11,3,19,18,2,1,1,1,2,9,4,9999,1,2,99,2011,44,3
3003,5056,3,11,4,12,2,2,2,12,1,2,3,4,9999,2,2,99,2011,44,1
3004,5215,13,11,7,15,10,2,1,13,1,2,2,2,1988,1,2,99,2011,44,10
3005,5232,14,11,1,19,1,1,1,12,1,2,3,2,9999,1,2,18,2011,44,1
3006,5400,19,11,6,11,13,2,1,10,1,2,3,9,9999,4,1,99,2011,44,6
3007,5401,19,11,6,11,13,2,2,6,1,2,3,9,9999,4,1,99,2011,44,6
3008,5440,20,11,7,16,7,2,1,4,1,2,1,2,2008,3,2,99,2011,44,1
3009,5470,23,11,3,7,14,1,1,2,1,2,3,4,1988,2,2,99,2011,44,16
3010,5569,27,11,7,4,2,2,2,2,1,2,3,2,9999,1,2,99,2011,44,8
3011,5570,27,11,7,4,2,2,1,1,1,2,3,2,9999,1,2,99,2011,44,8
3012,5571,27,11,7,4,2,2,1,11,1,2,3,2,9999,1,2,99,2011,44,8
3013,5574,27,11,7,16,13,2,2,10,1,2,3,11,9999,3,1,99,2011,44,1
3014,5707,8,12,4,10,20,2,1,9,1,1,3,6,1994,1,2,99,2011,44,1
3015,5717,10,12,6,20,1,1,2,11,1,2,1,5,9999,3,2,9,2011,44,1
3016,5753,13,12,2,13,12,1,2,6,1,2,9,3,2008,1,2,2,2011,44,2
3017,5786,15,12,4,9,11,2,1,11,1,2,9,3,2007,1,2,99,2011,44,3
3018,5787,15,12,4,18,11,2,1,2,1,2,3,2,9999,3,2,99,2011,44,9
3019,5789,15,12,4,15,9,2,1,14,1,2,3,11,9999,1,2,99,2011,44,2
3020,5853,19,12,1,10,12,2,2,11,1,2,3,4,9999,4,2,99,2011,44,19
3021,5858,19,12,1,9,18,2,1,14,1,2,9,3,2004,1,2,99,2011,44,4
3022,5895,21,12,3,10,22,2,2,1,1,2,3,10,9999,1,2,99,2011,44,1
3023,5900,21,12,3,20,5,2,1,1,1,2,3,1,9999,1,2,99,2011,44,1
3024,5901,21,12,3,20,5,2,2,1,1,2,3,1,9999,1,2,99,2011,44,1
3025,6010,28,12,3,10,6,2,1,8,1,2,3,3,9999,2,2,99,2011,44,2
3026,48,3,1,1,17,20,2,1,16,2,2,3,1,9999,2,2,99,2011,44,1
3027,49,3,1,1,17,20,2,1,17,2,2,3,1,9999,2,2,99,2011,44,1
3028,73,4,1,2,16,16,2,1,15,2,2,3,2,9999,4,2,99,2011,44,8
3029,154,8,1,6,4,12,2,1,15,2,2,2,6,9999,4,2,99,2011,44,10
3030,170,9,1,7,23,22,2,1,18,2,1,3,2,9999,2,2,99,2011,44,1
3031,172,9,1,7,23,22,2,1,16,2,2,3,2,9999,2,2,99,2011,44,1
3032,174,9,1,7,0,2,2,1,18,2,1,3,5,9999,1,2,99,2011,44,1
3033,184,9,1,7,14,14,2,2,15,2,2,3,1,9999,3,2,99,2011,44,1
3034,251,15,1,6,14,9,2,1,16,2,2,3,1,9999,2,2,99,2011,44,9
3035,286,16,1,7,4,13,2,2,15,2,2,3,6,9999,3,2,99,2011,44,11
3036,290,16,1,7,4,13,2,1,19,2,1,3,6,9999,3,2,99,2011,44,11
3037,369,22,1,6,18,9,2,1,18,2,1,7,3,9999,3,2,99,2011,44,12
3038,372,22,1,6,18,9,2,1,19,2,1,7,3,9999,3,2,99,2011,44,12
3039,373,22,1,6,18,9,2,1,18,2,1,7,3,9999,3,2,99,2011,44,12
3040,374,22,1,6,18,9,2,1,19,2,1,7,3,9999,3,2,99,2011,44,12
3041,380,22,1,6,18,9,2,1,19,2,1,7,3,9999,3,2,99,2011,44,12
3042,381,22,1,6,18,9,2,1,18,2,1,7,3,9999,3,2,99,2011,44,12
3043,388,22,1,6,21,21,2,1,17,2,2,2,14,9999,4,2,99,2011,44,1
3044,404,23,1,7,15,21,2,2,16,2,2,3,7,9999,3,2,99,2011,44,2
3045,421,24,1,1,5,13,2,1,17,2,2,3,2,9999,4,2,99,2011,44,26
3046,436,26,1,3,10,1,2,2,18,2,1,1,5,9999,2,2,99,2011,44,17
3047,461,28,1,5,9,20,2,1,15,2,2,3,5,9999,4,1,99,2011,44,5
3048,488,30,1,7,22,1,2,1,17,2,2,3,14,1997,3,2,99,2011,44,14
3049,572,4,2,5,13,5,2,2,16,2,2,2,2,1996,2,2,99,2011,44,1
3050,573,4,2,5,13,5,2,1,17,2,2,2,2,1996,2,2,99,2011,44,1
3051,624,7,2,1,18,12,2,1,15,2,2,1,6,2000,3,2,99,2011,44,1
3052,676,11,2,5,10,21,2,2,18,2,1,3,1,1993,3,2,99,2011,44,1
3053,693,11,2,5,10,21,2,2,16,2,2,3,1,1993,3,2,99,2011,44,1
3054,738,15,2,2,9,8,2,2,16,2,2,3,99,9999,1,2,99,2011,44,1
3055,827,20,2,7,13,13,2,1,19,2,1,9,3,1974,1,2,99,2011,44,12
3056,828,20,2,7,13,13,2,1,18,2,1,9,3,1974,1,2,99,2011,44,12
3057,894,25,2,5,19,4,2,2,18,2,1,3,8,1989,3,2,99,2011,44,12
3058,896,25,2,5,19,4,2,1,17,2,2,3,8,1989,3,2,99,2011,44,12
3059,897,25,2,5,19,4,2,1,17,2,2,3,8,1989,3,2,99,2011,44,12
3060,911,27,2,7,19,1,1,2,15,2,2,3,1,9999,2,2,3,2011,44,10
3061,917,27,2,7,19,1,1,2,16,2,2,3,1,9999,2,2,3,2011,44,10
3062,918,27,2,7,19,1,1,1,16,2,2,3,1,9999,2,2,3,2011,44,10
3063,919,27,2,7,19,1,1,1,16,2,2,3,1,9999,2,2,3,2011,44,10
3064,923,27,2,7,18,8,2,1,15,2,2,3,5,9999,1,2,99,2011,44,1
3065,996,3,3,4,7,13,2,1,18,2,1,3,3,9999,1,2,99,2011,44,12
3066,1051,6,3,7,12,5,2,2,17,2,2,3,1,1986,1,2,99,2011,44,1
3067,1055,6,3,7,12,5,2,2,17,2,2,3,1,1986,1,2,99,2011,44,1
3068,1072,7,3,1,15,19,2,1,19,2,1,3,3,1996,2,2,99,2011,44,1
3069,1100,8,3,2,15,18,2,2,17,2,2,3,1,1990,3,2,99,2011,44,1
3070,1111,9,3,3,0,19,2,1,18,2,1,3,11,9999,4,2,99,2011,44,9
3071,1123,9,3,3,16,13,2,1,15,2,2,3,2,9999,4,2,99,2011,44,11
3072,1134,10,3,4,6,5,2,2,18,2,1,3,3,9999,1,2,99,2011,44,1
3073,1192,13,3,7,9,1,1,1,15,2,2,3,6,9999,1,2,18,2011,44,1
3074,1320,19,3,6,16,14,2,2,18,2,1,3,1,1987,3,2,99,2011,44,4
3075,1335,21,3,1,22,13,2,2,19,2,1,2,3,9999,3,2,99,2011,44,1
3076,1342,21,3,1,22,13,2,2,17,2,2,2,3,9999,3,2,99,2011,44,1
3077,1348,22,3,2,8,8,2,1,18,2,1,3,3,9999,1,1,99,2011,44,1
3078,1410,28,3,1,5,19,1,1,16,2,2,3,6,9999,3,2,99,2011,44,1
3079,1411,28,3,1,5,19,1,1,18,2,1,3,6,9999,3,2,99,2011,44,1
3080,1426,29,3,2,10,3,2,1,19,2,1,3,11,9999,2,2,99,2011,44,4
3081,1427,29,3,2,10,3,2,1,18,2,1,3,11,9999,2,2,99,2011,44,4
3082,1546,5,4,2,0,22,2,1,15,2,2,3,3,1994,1,2,99,2011,44,1
3083,1549,5,4,2,10,16,2,2,19,2,1,3,4,9999,3,2,99,2011,44,1
3084,1583,7,4,4,10,14,2,1,19,2,1,3,4,9999,3,2,99,2011,44,6
3085,1584,7,4,4,10,14,2,2,19,2,1,3,4,9999,3,2,99,2011,44,6
3086,1641,9,4,6,0,13,2,1,19,2,1,1,11,1996,3,1,99,2011,44,1
3087,1682,14,4,4,22,1,1,2,17,2,2,1,5,9999,3,2,18,2011,44,1
3088,1715,16,4,6,12,12,2,2,17,2,2,2,11,9999,4,2,99,2011,44,14
3089,1716,16,4,6,12,12,2,2,17,2,2,2,11,9999,4,2,99,2011,44,14
3090,1722,17,4,7,22,1,1,1,19,2,1,3,99,9999,2,2,18,2011,44,1
3091,1777,20,4,3,20,22,2,2,19,2,1,5,6,9999,3,2,99,2011,44,6
3092,1814,21,4,4,6,10,2,1,16,2,2,3,2,9999,3,1,99,2011,44,1
3093,1815,21,4,4,6,10,2,1,18,2,1,3,2,9999,3,2,99,2011,44,1
3094,2015,1,5,7,16,9,2,1,18,2,1,1,3,9999,3,2,99,2011,44,1
3095,2038,3,5,2,18,16,2,1,19,2,1,3,5,1994,4,2,99,2011,44,17
3096,2083,7,5,6,7,18,1,2,15,2,2,3,5,9999,3,2,99,2011,44,1
3097,2086,7,5,6,7,18,1,2,16,2,2,3,5,9999,3,2,99,2011,44,1
3098,2114,8,5,7,13,2,2,1,16,2,2,3,3,1992,4,2,99,2011,44,1
3099,2138,9,5,1,6,10,2,1,17,2,2,3,5,9999,2,2,99,2011,44,1
3100,2143,9,5,1,16,9,2,1,17,2,2,3,3,9999,1,2,99,2011,44,17
3101,2145,9,5,1,16,9,2,1,16,2,2,3,3,9999,1,2,99,2011,44,17
3102,2147,9,5,1,16,9,2,1,17,2,2,3,3,9999,1,2,99,2011,44,17
3103,2149,9,5,1,16,9,2,1,18,2,1,3,3,9999,1,2,99,2011,44,17
3104,2185,13,5,5,6,10,1,2,17,2,2,9,2,2007,2,2,99,2011,44,14
3105,2205,14,5,6,7,9,1,2,17,2,2,3,9,9999,1,2,99,2011,44,12
3106,2212,14,5,6,7,16,1,1,16,2,2,3,5,2004,1,2,99,2011,44,1
3107,2213,14,5,6,7,16,1,1,16,2,2,3,5,2004,1,2,99,2011,44,1
3108,2226,14,5,6,17,2,1,1,19,2,1,3,4,9999,1,2,99,2011,44,2
3109,2227,14,5,6,18,7,1,1,17,2,2,3,99,9999,1,2,99,2011,44,12
3110,2311,19,5,4,10,14,2,1,15,2,2,3,3,1983,4,2,99,2011,44,15
3111,2415,25,5,3,9,9,2,2,19,2,1,9,6,9999,1,2,99,2011,44,9
3112,2465,28,5,6,14,10,2,2,18,2,1,3,2,9999,2,2,99,2011,44,6
3113,2471,28,5,6,14,10,2,2,18,2,1,3,2,9999,2,2,99,2011,44,6
3114,2502,28,5,6,15,12,2,1,16,2,2,3,9,9999,4,2,99,2011,44,12
3115,2543,30,5,1,15,13,2,1,17,2,2,9,8,9999,4,2,99,2011,44,6
3116,2548,30,5,1,15,13,2,2,16,2,2,9,8,9999,4,2,99,2011,44,6
3117,2590,31,5,2,13,17,2,2,18,2,1,1,5,2001,1,2,99,2011,44,1
3118,2609,1,6,3,18,18,2,1,17,2,2,3,5,9999,1,2,99,2011,44,1
3119,2682,7,6,2,6,21,2,1,16,2,2,3,3,1981,3,2,99,2011,44,7
3120,2684,7,6,2,6,21,2,2,17,2,2,3,3,1981,3,2,99,2011,44,7
3121,2700,8,6,3,23,3,2,1,19,2,1,3,4,9999,1,2,99,2011,44,4
3122,2881,18,6,6,18,3,2,2,16,2,2,1,1,9999,2,1,99,2011,44,4
3123,2962,25,6,6,22,1,2,1,18,2,1,1,4,1995,3,2,99,2011,44,15
3124,2971,25,6,6,22,1,2,2,19,2,1,1,3,9999,1,2,99,2011,44,8
3125,2991,26,6,7,19,5,2,2,17,2,2,9,2,9999,1,2,99,2011,44,1
3126,3021,27,6,1,16,10,2,2,18,2,1,3,1,9999,1,2,99,2011,44,14
3127,3023,27,6,1,16,10,2,2,16,2,2,3,1,9999,1,2,99,2011,44,14
3128,3136,4,7,1,10,13,2,1,16,2,2,3,4,9999,3,2,99,2011,44,13
3129,3144,5,7,2,20,5,2,2,15,2,2,3,9,2004,1,2,99,2011,44,1
3130,3170,7,7,4,19,7,2,2,16,2,2,9,1,9999,1,2,99,2011,44,1
3131,3172,7,7,4,19,7,2,2,18,2,1,9,1,9999,1,2,99,2011,44,1
3132,3180,8,7,5,19,10,2,2,17,2,2,3,10,2007,1,2,99,2011,44,11
3133,3245,13,7,3,0,12,2,1,18,2,1,3,5,9999,1,2,99,2011,44,17
3134,3252,14,7,4,14,16,2,2,16,2,2,3,4,1998,1,2,99,2011,44,1
3135,3253,14,7,4,14,16,2,2,17,2,2,3,4,1998,1,2,99,2011,44,1
3136,3301,19,7,2,20,22,1,2,15,2,2,1,4,9999,3,2,99,2011,44,5
3137,3451,25,7,1,18,14,2,1,15,2,2,9,1,9999,4,2,99,2011,44,1
3138,3452,25,7,1,18,14,2,1,15,2,2,9,1,9999,4,2,99,2011,44,1
3139,3470,27,7,3,17,12,2,1,16,2,2,3,99,9999,2,2,99,2011,44,23
